fiscal_year,doc_type,file_name,split_pdf_page,source_pdf_page,printed_page,char_count,low_text_flag,extraction_method,ocr_char_count
2022,plan,2022년도 성과계획서_과학기술정보통신부-459-546.pdf,39,497,489,1015,False,TEXT,
2022,plan,2022년도 성과계획서_과학기술정보통신부-459-546.pdf,40,498,490,1072,False,TEXT,
2022,plan,2022년도 성과계획서_과학기술정보통신부-459-546.pdf,41,499,491,1112,False,TEXT,
2022,plan,2022년도 성과계획서_과학기술정보통신부-459-546.pdf,42,500,492,1110,False,TEXT,
2022,plan,2022년도 성과계획서_과학기술정보통신부-459-546.pdf,43,501,493,1057,False,TEXT,
2022,plan,2022년도 성과계획서_과학기술정보통신부-459-546.pdf,44,502,494,1185,False,TEXT,
2022,plan,2022년도 성과계획서_과학기술정보통신부-459-546.pdf,45,503,495,600,False,TEXT,
2022,plan,2022년도 성과계획서_과학기술정보통신부-459-546.pdf,46,504,496,599,False,TEXT,
2022,plan,2022년도 성과계획서_과학기술정보통신부-459-546.pdf,47,505,497,926,False,TEXT,
2022,plan,2022년도 성과계획서_과학기술정보통신부-459-546.pdf,48,506,498,1021,False,TEXT,
2022,plan,2022년도 성과계획서_과학기술정보통신부-459-546.pdf,49,507,499,689,False,TEXT,
2022,plan,2022년도 성과계획서_과학기술정보통신부-459-546.pdf,50,508,500,1048,False,TEXT,
2022,plan,2022년도 성과계획서_과학기술정보통신부-459-546.pdf,51,509,501,428,False,TEXT,
2022,plan,2022년도 성과계획서_과학기술정보통신부-459-546.pdf,52,510,502,908,False,TEXT,
2022,plan,2022년도 성과계획서_과학기술정보통신부-459-546.pdf,53,511,503,1208,False,TEXT,
2022,plan,2022년도 성과계획서_과학기술정보통신부-459-546.pdf,54,512,504,1092,False,TEXT,
2022,plan,2022년도 성과계획서_과학기술정보통신부-459-546.pdf,55,513,505,1111,False,TEXT,
2022,plan,2022년도 성과계획서_과학기술정보통신부-459-546.pdf,56,514,506,1175,False,TEXT,
2022,plan,2022년도 성과계획서_과학기술정보통신부-459-546.pdf,57,515,507,377,False,TEXT,
2022,plan,2022년도 성과계획서_과학기술정보통신부-459-546.pdf,58,516,508,1183,False,TEXT,
2022,plan,2022년도 성과계획서_과학기술정보통신부-459-546.pdf,59,517,509,472,False,TEXT,
2022,plan,2022년도 성과계획서_과학기술정보통신부-459-546.pdf,60,518,510,937,False,TEXT,
2022,plan,2022년도 성과계획서_과학기술정보통신부-459-546.pdf,61,519,511,889,False,TEXT,
2022,plan,2022년도 성과계획서_과학기술정보통신부-459-546.pdf,62,520,512,849,False,TEXT,
2022,plan,2022년도 성과계획서_과학기술정보통신부-459-546.pdf,63,521,513,904,False,TEXT,
2022,plan,2022년도 성과계획서_과학기술정보통신부-459-546.pdf,64,522,514,877,False,TEXT,
2022,plan,2022년도 성과계획서_과학기술정보통신부-459-546.pdf,65,523,515,985,False,TEXT,
2022,plan,2022년도 성과계획서_과학기술정보통신부-459-546.pdf,66,524,516,1012,False,TEXT,
2022,plan,2022년도 성과계획서_과학기술정보통신부-459-546.pdf,67,525,517,596,False,TEXT,
2022,plan,2022년도 성과계획서_과학기술정보통신부-459-546.pdf,68,526,518,746,False,TEXT,
2022,plan,2022년도 성과계획서_과학기술정보통신부-459-546.pdf,69,527,519,931,False,TEXT,
2022,plan,2022년도 성과계획서_과학기술정보통신부-459-546.pdf,70,528,520,749,False,TEXT,
2022,plan,2022년도 성과계획서_과학기술정보통신부-459-546.pdf,71,529,521,892,False,TEXT,
2022,plan,2022년도 성과계획서_과학기술정보통신부-459-546.pdf,72,530,522,970,False,TEXT,
2022,plan,2022년도 성과계획서_과학기술정보통신부-459-546.pdf,73,531,523,950,False,TEXT,
2022,plan,2022년도 성과계획서_과학기술정보통신부-459-546.pdf,74,532,524,854,False,TEXT,
2022,plan,2022년도 성과계획서_과학기술정보통신부-459-546.pdf,75,533,525,1057,False,TEXT,
2022,plan,2022년도 성과계획서_과학기술정보통신부-459-546.pdf,76,534,526,976,False,TEXT,
2022,plan,2022년도 성과계획서_과학기술정보통신부-459-546.pdf,77,535,527,954,False,TEXT,
2022,plan,2022년도 성과계획서_과학기술정보통신부-459-546.pdf,78,536,528,684,False,TEXT,
2022,plan,2022년도 성과계획서_과학기술정보통신부-459-546.pdf,79,537,529,732,False,TEXT,
2022,plan,2022년도 성과계획서_과학기술정보통신부-459-546.pdf,80,538,530,406,False,TEXT,
2022,plan,2022년도 성과계획서_과학기술정보통신부-459-546.pdf,81,539,531,575,False,TEXT,
2022,plan,2022년도 성과계획서_과학기술정보통신부-459-546.pdf,82,540,532,495,False,TEXT,
2022,plan,2022년도 성과계획서_과학기술정보통신부-459-546.pdf,83,541,533,394,False,TEXT,
2022,plan,2022년도 성과계획서_과학기술정보통신부-459-546.pdf,84,542,534,426,False,TEXT,
2022,plan,2022년도 성과계획서_과학기술정보통신부-459-546.pdf,85,543,535,415,False,TEXT,
2022,plan,2022년도 성과계획서_과학기술정보통신부-459-546.pdf,86,544,536,443,False,TEXT,
2022,plan,2022년도 성과계획서_과학기술정보통신부-459-546.pdf,87,545,537,25,True,TEXT,
2022,plan,2022년도 성과계획서_과학기술정보통신부-459-546.pdf,88,546,538,180,False,TEXT,
2022,report,2022년도 성과보고서_과학기술정보통신부-411-510.pdf,1,411,116,1054,False,TEXT,
2022,report,2022년도 성과보고서_과학기술정보통신부-411-510.pdf,2,412,426,999,False,TEXT,
2022,report,2022년도 성과보고서_과학기술정보통신부-411-510.pdf,3,413,,617,False,TEXT,
2022,report,2022년도 성과보고서_과학기술정보통신부-411-510.pdf,4,414,,861,False,TEXT,
2022,report,2022년도 성과보고서_과학기술정보통신부-411-510.pdf,5,415,,1071,False,TEXT,
2022,report,2022년도 성과보고서_과학기술정보통신부-411-510.pdf,6,416,,830,False,TEXT,
2022,report,2022년도 성과보고서_과학기술정보통신부-411-510.pdf,7,417,,1159,False,TEXT,
2022,report,2022년도 성과보고서_과학기술정보통신부-411-510.pdf,8,418,,889,False,TEXT,
2022,report,2022년도 성과보고서_과학기술정보통신부-411-510.pdf,9,419,,1046,False,TEXT,
2022,report,2022년도 성과보고서_과학기술정보통신부-411-510.pdf,10,420,,936,False,TEXT,
2022,report,2022년도 성과보고서_과학기술정보통신부-411-510.pdf,11,421,,1415,False,TEXT,
2022,report,2022년도 성과보고서_과학기술정보통신부-411-510.pdf,12,422,,1208,False,TEXT,
2022,report,2022년도 성과보고서_과학기술정보통신부-411-510.pdf,13,423,,1383,False,TEXT,
2022,report,2022년도 성과보고서_과학기술정보통신부-411-510.pdf,14,424,,1101,False,TEXT,
2022,report,2022년도 성과보고서_과학기술정보통신부-411-510.pdf,15,425,,1224,False,TEXT,
2022,report,2022년도 성과보고서_과학기술정보통신부-411-510.pdf,16,426,,1243,False,TEXT,
2022,report,2022년도 성과보고서_과학기술정보통신부-411-510.pdf,17,427,,936,False,TEXT,
2022,report,2022년도 성과보고서_과학기술정보통신부-411-510.pdf,18,428,,1132,False,TEXT,
2022,report,2022년도 성과보고서_과학기술정보통신부-411-510.pdf,19,429,,1267,False,TEXT,
2022,report,2022년도 성과보고서_과학기술정보통신부-411-510.pdf,20,430,,881,False,TEXT,
2022,report,2022년도 성과보고서_과학기술정보통신부-411-510.pdf,21,431,,1246,False,TEXT,
2022,report,2022년도 성과보고서_과학기술정보통신부-411-510.pdf,22,432,,1337,False,TEXT,
2022,report,2022년도 성과보고서_과학기술정보통신부-411-510.pdf,23,433,,1167,False,TEXT,
2022,report,2022년도 성과보고서_과학기술정보통신부-411-510.pdf,24,434,,1331,False,TEXT,
2022,report,2022년도 성과보고서_과학기술정보통신부-411-510.pdf,25,435,,1250,False,TEXT,
2022,report,2022년도 성과보고서_과학기술정보통신부-411-510.pdf,26,436,,1315,False,TEXT,
2022,report,2022년도 성과보고서_과학기술정보통신부-411-510.pdf,27,437,,1233,False,TEXT,
2022,report,2022년도 성과보고서_과학기술정보통신부-411-510.pdf,28,438,,1290,False,TEXT,
2022,report,2022년도 성과보고서_과학기술정보통신부-411-510.pdf,29,439,,829,False,TEXT,
2022,report,2022년도 성과보고서_과학기술정보통신부-411-510.pdf,30,440,,1265,False,TEXT,
2022,report,2022년도 성과보고서_과학기술정보통신부-411-510.pdf,31,441,1,1437,False,TEXT,
2022,report,2022년도 성과보고서_과학기술정보통신부-411-510.pdf,32,442,1,1342,False,TEXT,
2022,report,2022년도 성과보고서_과학기술정보통신부-411-510.pdf,33,443,1,1339,False,TEXT,
2022,report,2022년도 성과보고서_과학기술정보통신부-411-510.pdf,34,444,1,1427,False,TEXT,
2022,report,2022년도 성과보고서_과학기술정보통신부-411-510.pdf,35,445,1,1383,False,TEXT,
2022,report,2022년도 성과보고서_과학기술정보통신부-411-510.pdf,36,446,3,1390,False,TEXT,
2022,report,2022년도 성과보고서_과학기술정보통신부-411-510.pdf,37,447,4,1369,False,TEXT,
2022,report,2022년도 성과보고서_과학기술정보통신부-411-510.pdf,38,448,5,1335,False,TEXT,
2022,report,2022년도 성과보고서_과학기술정보통신부-411-510.pdf,39,449,2,1382,False,TEXT,
2022,report,2022년도 성과보고서_과학기술정보통신부-411-510.pdf,40,450,6,1337,False,TEXT,
2022,report,2022년도 성과보고서_과학기술정보통신부-411-510.pdf,41,451,5,1283,False,TEXT,
2022,report,2022년도 성과보고서_과학기술정보통신부-411-510.pdf,42,452,5,1489,False,TEXT,
2022,report,2022년도 성과보고서_과학기술정보통신부-411-510.pdf,43,453,7,1626,False,TEXT,
2022,report,2022년도 성과보고서_과학기술정보통신부-411-510.pdf,44,454,7,1498,False,TEXT,
2022,report,2022년도 성과보고서_과학기술정보통신부-411-510.pdf,45,455,,1529,False,TEXT,
2022,report,2022년도 성과보고서_과학기술정보통신부-411-510.pdf,46,456,1,1417,False,TEXT,
2022,report,2022년도 성과보고서_과학기술정보통신부-411-510.pdf,47,457,9,1251,False,TEXT,
2022,report,2022년도 성과보고서_과학기술정보통신부-411-510.pdf,48,458,10,1390,False,TEXT,
2022,report,2022년도 성과보고서_과학기술정보통신부-411-510.pdf,49,459,3,1354,False,TEXT,
2022,report,2022년도 성과보고서_과학기술정보통신부-411-510.pdf,50,460,2,1604,False,TEXT,
2022,report,2022년도 성과보고서_과학기술정보통신부-411-510.pdf,51,461,,1358,False,TEXT,
2022,report,2022년도 성과보고서_과학기술정보통신부-411-510.pdf,52,462,,1468,False,TEXT,
2022,report,2022년도 성과보고서_과학기술정보통신부-411-510.pdf,53,463,4,1676,False,TEXT,
2022,report,2022년도 성과보고서_과학기술정보통신부-411-510.pdf,54,464,4,1441,False,TEXT,
2022,report,2022년도 성과보고서_과학기술정보통신부-411-510.pdf,55,465,,665,False,TEXT,
2022,report,2022년도 성과보고서_과학기술정보통신부-411-510.pdf,56,466,3,1061,False,TEXT,
2022,report,2022년도 성과보고서_과학기술정보통신부-411-510.pdf,57,467,1,1327,False,TEXT,
2022,report,2022년도 성과보고서_과학기술정보통신부-411-510.pdf,58,468,6,919,False,TEXT,
2022,report,2022년도 성과보고서_과학기술정보통신부-411-510.pdf,59,469,1,1285,False,TEXT,
2022,report,2022년도 성과보고서_과학기술정보통신부-411-510.pdf,60,470,3,345,False,TEXT,
2022,report,2022년도 성과보고서_과학기술정보통신부-411-510.pdf,61,471,1,1590,False,TEXT,
2022,report,2022년도 성과보고서_과학기술정보통신부-411-510.pdf,62,472,,1685,False,TEXT,
2022,report,2022년도 성과보고서_과학기술정보통신부-411-510.pdf,63,473,1,566,False,TEXT,
2022,report,2022년도 성과보고서_과학기술정보통신부-411-510.pdf,64,474,2,1286,False,TEXT,
2022,report,2022년도 성과보고서_과학기술정보통신부-411-510.pdf,65,475,4,1098,False,TEXT,
2022,report,2022년도 성과보고서_과학기술정보통신부-411-510.pdf,66,476,4,575,False,TEXT,
2022,report,2022년도 성과보고서_과학기술정보통신부-411-510.pdf,67,477,5,1120,False,TEXT,
2022,report,2022년도 성과보고서_과학기술정보통신부-411-510.pdf,68,478,5,621,False,TEXT,
2022,report,2022년도 성과보고서_과학기술정보통신부-411-510.pdf,69,479,6,1218,False,TEXT,
2022,report,2022년도 성과보고서_과학기술정보통신부-411-510.pdf,70,480,2,1411,False,TEXT,
2022,report,2022년도 성과보고서_과학기술정보통신부-411-510.pdf,71,481,3,786,False,TEXT,
2022,report,2022년도 성과보고서_과학기술정보통신부-411-510.pdf,72,482,4,1262,False,TEXT,
2022,report,2022년도 성과보고서_과학기술정보통신부-411-510.pdf,73,483,8,1330,False,TEXT,
2022,report,2022년도 성과보고서_과학기술정보통신부-411-510.pdf,74,484,5,1390,False,TEXT,
2022,report,2022년도 성과보고서_과학기술정보통신부-411-510.pdf,75,485,1,1396,False,TEXT,
2022,report,2022년도 성과보고서_과학기술정보통신부-411-510.pdf,76,486,10,1378,False,TEXT,
2022,report,2022년도 성과보고서_과학기술정보통신부-411-510.pdf,77,487,1,1126,False,TEXT,
2022,report,2022년도 성과보고서_과학기술정보통신부-411-510.pdf,78,488,4,1466,False,TEXT,
2022,report,2022년도 성과보고서_과학기술정보통신부-411-510.pdf,79,489,,416,False,TEXT,
2022,report,2022년도 성과보고서_과학기술정보통신부-411-510.pdf,80,490,1,1288,False,TEXT,
2022,report,2022년도 성과보고서_과학기술정보통신부-411-510.pdf,81,491,4,1451,False,TEXT,
2022,report,2022년도 성과보고서_과학기술정보통신부-411-510.pdf,82,492,5,1398,False,TEXT,
2022,report,2022년도 성과보고서_과학기술정보통신부-411-510.pdf,83,493,9,1479,False,TEXT,
2022,report,2022년도 성과보고서_과학기술정보통신부-411-510.pdf,84,494,,1522,False,TEXT,
2022,report,2022년도 성과보고서_과학기술정보통신부-411-510.pdf,85,495,3,1438,False,TEXT,
2022,report,2022년도 성과보고서_과학기술정보통신부-411-510.pdf,86,496,,322,False,TEXT,
2022,report,2022년도 성과보고서_과학기술정보통신부-411-510.pdf,87,497,,867,False,TEXT,
2022,report,2022년도 성과보고서_과학기술정보통신부-411-510.pdf,88,498,,999,False,TEXT,
2022,report,2022년도 성과보고서_과학기술정보통신부-411-510.pdf,89,499,,1228,False,TEXT,
2022,report,2022년도 성과보고서_과학기술정보통신부-411-510.pdf,90,500,,1222,False,TEXT,
2022,report,2022년도 성과보고서_과학기술정보통신부-411-510.pdf,91,501,,1288,False,TEXT,
2022,report,2022년도 성과보고서_과학기술정보통신부-411-510.pdf,92,502,,1204,False,TEXT,
2022,report,2022년도 성과보고서_과학기술정보통신부-411-510.pdf,93,503,,1259,False,TEXT,
2022,report,2022년도 성과보고서_과학기술정보통신부-411-510.pdf,94,504,,1173,False,TEXT,
2022,report,2022년도 성과보고서_과학기술정보통신부-411-510.pdf,95,505,,1159,False,TEXT,
2022,report,2022년도 성과보고서_과학기술정보통신부-411-510.pdf,96,506,,1087,False,TEXT,
2022,report,2022년도 성과보고서_과학기술정보통신부-411-510.pdf,97,507,,348,False,TEXT,
2022,report,2022년도 성과보고서_과학기술정보통신부-411-510.pdf,98,508,,759,False,TEXT,
2022,report,2022년도 성과보고서_과학기술정보통신부-411-510.pdf,99,509,,1243,False,TEXT,
2022,report,2022년도 성과보고서_과학기술정보통신부-411-510.pdf,100,510,,657,False,TEXT,
2023,plan,2023년도 성과계획서_과학기술정보통신부-486-577.pdf,1,486,478,864,False,TEXT,
2023,plan,2023년도 성과계획서_과학기술정보통신부-486-577.pdf,2,487,479,1194,False,TEXT,
2023,plan,2023년도 성과계획서_과학기술정보통신부-486-577.pdf,3,488,480,1341,False,TEXT,
2023,plan,2023년도 성과계획서_과학기술정보통신부-486-577.pdf,4,489,481,1209,False,TEXT,
2023,plan,2023년도 성과계획서_과학기술정보통신부-486-577.pdf,5,490,482,1136,False,TEXT,
2023,plan,2023년도 성과계획서_과학기술정보통신부-486-577.pdf,6,491,483,1005,False,TEXT,
2023,plan,2023년도 성과계획서_과학기술정보통신부-486-577.pdf,7,492,484,1334,False,TEXT,
2023,plan,2023년도 성과계획서_과학기술정보통신부-486-577.pdf,8,493,485,1211,False,TEXT,
2023,plan,2023년도 성과계획서_과학기술정보통신부-486-577.pdf,9,494,486,1207,False,TEXT,
2023,plan,2023년도 성과계획서_과학기술정보통신부-486-577.pdf,10,495,487,1344,False,TEXT,
2023,plan,2023년도 성과계획서_과학기술정보통신부-486-577.pdf,11,496,488,1061,False,TEXT,
2023,plan,2023년도 성과계획서_과학기술정보통신부-486-577.pdf,12,497,489,1194,False,TEXT,
2023,plan,2023년도 성과계획서_과학기술정보통신부-486-577.pdf,13,498,490,1145,False,TEXT,
2023,plan,2023년도 성과계획서_과학기술정보통신부-486-577.pdf,14,499,491,1255,False,TEXT,
2023,plan,2023년도 성과계획서_과학기술정보통신부-486-577.pdf,15,500,492,376,False,TEXT,
2023,plan,2023년도 성과계획서_과학기술정보통신부-486-577.pdf,16,501,493,888,False,TEXT,
2023,plan,2023년도 성과계획서_과학기술정보통신부-486-577.pdf,17,502,494,1095,False,TEXT,
2023,plan,2023년도 성과계획서_과학기술정보통신부-486-577.pdf,18,503,495,975,False,TEXT,
2023,plan,2023년도 성과계획서_과학기술정보통신부-486-577.pdf,19,504,496,801,False,TEXT,
2023,plan,2023년도 성과계획서_과학기술정보통신부-486-577.pdf,20,505,497,1148,False,TEXT,
2023,plan,2023년도 성과계획서_과학기술정보통신부-486-577.pdf,21,506,498,841,False,TEXT,
2023,plan,2023년도 성과계획서_과학기술정보통신부-486-577.pdf,22,507,499,836,False,TEXT,
2023,plan,2023년도 성과계획서_과학기술정보통신부-486-577.pdf,23,508,500,919,False,TEXT,
2023,plan,2023년도 성과계획서_과학기술정보통신부-486-577.pdf,24,509,501,833,False,TEXT,
2023,plan,2023년도 성과계획서_과학기술정보통신부-486-577.pdf,25,510,502,889,False,TEXT,
2023,plan,2023년도 성과계획서_과학기술정보통신부-486-577.pdf,26,511,503,1158,False,TEXT,
2023,plan,2023년도 성과계획서_과학기술정보통신부-486-577.pdf,27,512,504,1132,False,TEXT,
2023,plan,2023년도 성과계획서_과학기술정보통신부-486-577.pdf,28,513,505,1189,False,TEXT,
2023,plan,2023년도 성과계획서_과학기술정보통신부-486-577.pdf,29,514,506,1155,False,TEXT,
2023,plan,2023년도 성과계획서_과학기술정보통신부-486-577.pdf,30,515,507,946,False,TEXT,
2023,plan,2023년도 성과계획서_과학기술정보통신부-486-577.pdf,31,516,508,843,False,TEXT,
2023,plan,2023년도 성과계획서_과학기술정보통신부-486-577.pdf,32,517,509,1070,False,TEXT,
2023,plan,2023년도 성과계획서_과학기술정보통신부-486-577.pdf,33,518,510,1049,False,TEXT,
2023,plan,2023년도 성과계획서_과학기술정보통신부-486-577.pdf,34,519,511,1003,False,TEXT,
2023,plan,2023년도 성과계획서_과학기술정보통신부-486-577.pdf,35,520,512,1183,False,TEXT,
2023,plan,2023년도 성과계획서_과학기술정보통신부-486-577.pdf,36,521,513,927,False,TEXT,
2023,plan,2023년도 성과계획서_과학기술정보통신부-486-577.pdf,37,522,514,756,False,TEXT,
2023,plan,2023년도 성과계획서_과학기술정보통신부-486-577.pdf,38,523,515,829,False,TEXT,
2023,plan,2023년도 성과계획서_과학기술정보통신부-486-577.pdf,39,524,516,756,False,TEXT,
2023,plan,2023년도 성과계획서_과학기술정보통신부-486-577.pdf,40,525,517,811,False,TEXT,
2023,plan,2023년도 성과계획서_과학기술정보통신부-486-577.pdf,41,526,518,852,False,TEXT,
2023,plan,2023년도 성과계획서_과학기술정보통신부-486-577.pdf,42,527,519,790,False,TEXT,
2023,plan,2023년도 성과계획서_과학기술정보통신부-486-577.pdf,43,528,520,832,False,TEXT,
2023,plan,2023년도 성과계획서_과학기술정보통신부-486-577.pdf,44,529,521,884,False,TEXT,
2023,plan,2023년도 성과계획서_과학기술정보통신부-486-577.pdf,45,530,522,882,False,TEXT,
2023,plan,2023년도 성과계획서_과학기술정보통신부-486-577.pdf,46,531,523,599,False,TEXT,
2023,plan,2023년도 성과계획서_과학기술정보통신부-486-577.pdf,47,532,524,920,False,TEXT,
2023,plan,2023년도 성과계획서_과학기술정보통신부-486-577.pdf,48,533,525,817,False,TEXT,
2023,plan,2023년도 성과계획서_과학기술정보통신부-486-577.pdf,49,534,526,1126,False,TEXT,
2023,plan,2023년도 성과계획서_과학기술정보통신부-486-577.pdf,50,535,527,241,False,TEXT,
2023,plan,2023년도 성과계획서_과학기술정보통신부-486-577.pdf,51,536,528,1071,False,TEXT,
2023,plan,2023년도 성과계획서_과학기술정보통신부-486-577.pdf,52,537,529,164,False,TEXT,
2023,plan,2023년도 성과계획서_과학기술정보통신부-486-577.pdf,53,538,530,933,False,TEXT,
2023,plan,2023년도 성과계획서_과학기술정보통신부-486-577.pdf,54,539,531,1042,False,TEXT,
2023,plan,2023년도 성과계획서_과학기술정보통신부-486-577.pdf,55,540,532,1016,False,TEXT,
2023,plan,2023년도 성과계획서_과학기술정보통신부-486-577.pdf,56,541,533,1104,False,TEXT,
2023,plan,2023년도 성과계획서_과학기술정보통신부-486-577.pdf,57,542,534,1003,False,TEXT,
2023,plan,2023년도 성과계획서_과학기술정보통신부-486-577.pdf,58,543,535,275,False,TEXT,
2023,plan,2023년도 성과계획서_과학기술정보통신부-486-577.pdf,59,544,536,1068,False,TEXT,
2023,plan,2023년도 성과계획서_과학기술정보통신부-486-577.pdf,60,545,537,371,False,TEXT,
2023,plan,2023년도 성과계획서_과학기술정보통신부-486-577.pdf,61,546,538,931,False,TEXT,
2023,plan,2023년도 성과계획서_과학기술정보통신부-486-577.pdf,62,547,539,700,False,TEXT,
2023,plan,2023년도 성과계획서_과학기술정보통신부-486-577.pdf,63,548,540,927,False,TEXT,
2023,plan,2023년도 성과계획서_과학기술정보통신부-486-577.pdf,64,549,541,920,False,TEXT,
2023,plan,2023년도 성과계획서_과학기술정보통신부-486-577.pdf,65,550,542,913,False,TEXT,
2023,plan,2023년도 성과계획서_과학기술정보통신부-486-577.pdf,66,551,543,851,False,TEXT,
2023,plan,2023년도 성과계획서_과학기술정보통신부-486-577.pdf,67,552,544,1005,False,TEXT,
2023,plan,2023년도 성과계획서_과학기술정보통신부-486-577.pdf,68,553,545,161,False,TEXT,
2023,plan,2023년도 성과계획서_과학기술정보통신부-486-577.pdf,69,554,546,818,False,TEXT,
2023,plan,2023년도 성과계획서_과학기술정보통신부-486-577.pdf,70,555,547,730,False,TEXT,
2023,plan,2023년도 성과계획서_과학기술정보통신부-486-577.pdf,71,556,548,853,False,TEXT,
2023,plan,2023년도 성과계획서_과학기술정보통신부-486-577.pdf,72,557,549,883,False,TEXT,
2023,plan,2023년도 성과계획서_과학기술정보통신부-486-577.pdf,73,558,550,1020,False,TEXT,
2023,plan,2023년도 성과계획서_과학기술정보통신부-486-577.pdf,74,559,551,966,False,TEXT,
2023,plan,2023년도 성과계획서_과학기술정보통신부-486-577.pdf,75,560,552,1103,False,TEXT,
2023,plan,2023년도 성과계획서_과학기술정보통신부-486-577.pdf,76,561,553,871,False,TEXT,
2023,plan,2023년도 성과계획서_과학기술정보통신부-486-577.pdf,77,562,554,895,False,TEXT,
2023,plan,2023년도 성과계획서_과학기술정보통신부-486-577.pdf,78,563,555,706,False,TEXT,
2023,plan,2023년도 성과계획서_과학기술정보통신부-486-577.pdf,79,564,556,732,False,TEXT,
2023,plan,2023년도 성과계획서_과학기술정보통신부-486-577.pdf,80,565,557,332,False,TEXT,
2023,plan,2023년도 성과계획서_과학기술정보통신부-486-577.pdf,81,566,558,156,False,TEXT,
2023,plan,2023년도 성과계획서_과학기술정보통신부-486-577.pdf,82,567,559,436,False,TEXT,
2023,plan,2023년도 성과계획서_과학기술정보통신부-486-577.pdf,83,568,560,134,False,TEXT,
2023,plan,2023년도 성과계획서_과학기술정보통신부-486-577.pdf,84,569,561,48,True,TEXT,
