fiscal_year,doc_type,file_name,split_pdf_page,source_pdf_page,printed_page,char_count,low_text_flag,extraction_method,ocr_char_count
2022,plan,2022년도 성과계획서_보건복지부-323-433.pdf,30,352,,1128,False,TEXT,
2022,plan,2022년도 성과계획서_보건복지부-323-433.pdf,31,353,,1119,False,TEXT,
2022,plan,2022년도 성과계획서_보건복지부-323-433.pdf,32,354,,1124,False,TEXT,
2022,plan,2022년도 성과계획서_보건복지부-323-433.pdf,33,355,,1100,False,TEXT,
2022,plan,2022년도 성과계획서_보건복지부-323-433.pdf,34,356,,1167,False,TEXT,
2022,plan,2022년도 성과계획서_보건복지부-323-433.pdf,35,357,,1154,False,TEXT,
2022,plan,2022년도 성과계획서_보건복지부-323-433.pdf,36,358,,1026,False,TEXT,
2022,plan,2022년도 성과계획서_보건복지부-323-433.pdf,37,359,,264,False,TEXT,
2022,plan,2022년도 성과계획서_보건복지부-323-433.pdf,38,360,,349,False,TEXT,
2022,plan,2022년도 성과계획서_보건복지부-323-433.pdf,39,361,,1154,False,TEXT,
2022,plan,2022년도 성과계획서_보건복지부-323-433.pdf,40,362,,310,False,TEXT,
2022,plan,2022년도 성과계획서_보건복지부-323-433.pdf,41,363,,988,False,TEXT,
2022,plan,2022년도 성과계획서_보건복지부-323-433.pdf,42,364,,613,False,TEXT,
2022,plan,2022년도 성과계획서_보건복지부-323-433.pdf,43,365,,1203,False,TEXT,
2022,plan,2022년도 성과계획서_보건복지부-323-433.pdf,44,366,,254,False,TEXT,
2022,plan,2022년도 성과계획서_보건복지부-323-433.pdf,45,367,,1249,False,TEXT,
2022,plan,2022년도 성과계획서_보건복지부-323-433.pdf,46,368,,142,False,TEXT,
2022,plan,2022년도 성과계획서_보건복지부-323-433.pdf,47,369,,1228,False,TEXT,
2022,plan,2022년도 성과계획서_보건복지부-323-433.pdf,48,370,,141,False,TEXT,
2022,plan,2022년도 성과계획서_보건복지부-323-433.pdf,49,371,,1206,False,TEXT,
2022,plan,2022년도 성과계획서_보건복지부-323-433.pdf,50,372,,253,False,TEXT,
2022,plan,2022년도 성과계획서_보건복지부-323-433.pdf,51,373,,893,False,TEXT,
2022,plan,2022년도 성과계획서_보건복지부-323-433.pdf,52,374,,921,False,TEXT,
2022,plan,2022년도 성과계획서_보건복지부-323-433.pdf,53,375,,920,False,TEXT,
2022,plan,2022년도 성과계획서_보건복지부-323-433.pdf,54,376,,967,False,TEXT,
2022,plan,2022년도 성과계획서_보건복지부-323-433.pdf,55,377,,1330,False,TEXT,
2022,plan,2022년도 성과계획서_보건복지부-323-433.pdf,56,378,,1126,False,TEXT,
2022,plan,2022년도 성과계획서_보건복지부-323-433.pdf,57,379,,309,False,TEXT,
2022,plan,2022년도 성과계획서_보건복지부-323-433.pdf,58,380,,754,False,TEXT,
2022,plan,2022년도 성과계획서_보건복지부-323-433.pdf,59,381,,1075,False,TEXT,
2022,plan,2022년도 성과계획서_보건복지부-323-433.pdf,60,382,,143,False,TEXT,
2022,plan,2022년도 성과계획서_보건복지부-323-433.pdf,61,383,,335,False,TEXT,
2022,plan,2022년도 성과계획서_보건복지부-323-433.pdf,62,384,,528,False,TEXT,
2022,plan,2022년도 성과계획서_보건복지부-323-433.pdf,63,385,,39,True,TEXT,
2022,plan,2022년도 성과계획서_보건복지부-323-433.pdf,64,386,,22,True,TEXT,
2022,plan,2022년도 성과계획서_보건복지부-323-433.pdf,65,387,,0,True,TEXT,
2022,plan,2022년도 성과계획서_보건복지부-323-433.pdf,66,388,,0,True,TEXT,
2022,plan,2022년도 성과계획서_보건복지부-323-433.pdf,67,389,,0,True,TEXT,
2022,plan,2022년도 성과계획서_보건복지부-323-433.pdf,68,390,,0,True,TEXT,
2022,plan,2022년도 성과계획서_보건복지부-323-433.pdf,69,391,,0,True,TEXT,
2022,plan,2022년도 성과계획서_보건복지부-323-433.pdf,70,392,,0,True,TEXT,
2022,plan,2022년도 성과계획서_보건복지부-323-433.pdf,71,393,,7,True,TEXT,
2022,plan,2022년도 성과계획서_보건복지부-323-433.pdf,72,394,,9,True,TEXT,
2022,plan,2022년도 성과계획서_보건복지부-323-433.pdf,73,395,,0,True,TEXT,
2022,plan,2022년도 성과계획서_보건복지부-323-433.pdf,74,396,,0,True,TEXT,
2022,plan,2022년도 성과계획서_보건복지부-323-433.pdf,75,397,,258,False,TEXT,
2022,plan,2022년도 성과계획서_보건복지부-323-433.pdf,76,398,,57,True,TEXT,
2022,plan,2022년도 성과계획서_보건복지부-323-433.pdf,77,399,,78,True,TEXT,
2022,plan,2022년도 성과계획서_보건복지부-323-433.pdf,78,400,,194,False,TEXT,
2022,plan,2022년도 성과계획서_보건복지부-323-433.pdf,79,401,,265,False,TEXT,
2022,plan,2022년도 성과계획서_보건복지부-323-433.pdf,80,402,,235,False,TEXT,
2022,plan,2022년도 성과계획서_보건복지부-323-433.pdf,81,403,,24,True,TEXT,
2022,plan,2022년도 성과계획서_보건복지부-323-433.pdf,82,404,,0,True,TEXT,
2022,plan,2022년도 성과계획서_보건복지부-323-433.pdf,83,405,,0,True,TEXT,
2022,plan,2022년도 성과계획서_보건복지부-323-433.pdf,84,406,,0,True,TEXT,
2022,plan,2022년도 성과계획서_보건복지부-323-433.pdf,85,407,,1,True,TEXT,
2022,plan,2022년도 성과계획서_보건복지부-323-433.pdf,86,408,,0,True,TEXT,
2022,plan,2022년도 성과계획서_보건복지부-323-433.pdf,87,409,,4,True,TEXT,
2022,plan,2022년도 성과계획서_보건복지부-323-433.pdf,88,410,,0,True,TEXT,
2022,plan,2022년도 성과계획서_보건복지부-323-433.pdf,89,411,,0,True,TEXT,
2022,plan,2022년도 성과계획서_보건복지부-323-433.pdf,90,412,,119,False,TEXT,
2022,plan,2022년도 성과계획서_보건복지부-323-433.pdf,91,413,,0,True,TEXT,
2022,plan,2022년도 성과계획서_보건복지부-323-433.pdf,92,414,,0,True,TEXT,
2022,plan,2022년도 성과계획서_보건복지부-323-433.pdf,93,415,,218,False,TEXT,
2022,plan,2022년도 성과계획서_보건복지부-323-433.pdf,94,416,,0,True,TEXT,
2022,plan,2022년도 성과계획서_보건복지부-323-433.pdf,95,417,,0,True,TEXT,
2022,plan,2022년도 성과계획서_보건복지부-323-433.pdf,96,418,,0,True,TEXT,
2022,plan,2022년도 성과계획서_보건복지부-323-433.pdf,97,419,,0,True,TEXT,
2022,plan,2022년도 성과계획서_보건복지부-323-433.pdf,98,420,,0,True,TEXT,
2022,plan,2022년도 성과계획서_보건복지부-323-433.pdf,99,421,,0,True,TEXT,
2022,plan,2022년도 성과계획서_보건복지부-323-433.pdf,100,422,,31,True,TEXT,
2022,plan,2022년도 성과계획서_보건복지부-323-433.pdf,101,423,,272,False,TEXT,
2022,plan,2022년도 성과계획서_보건복지부-323-433.pdf,102,424,,0,True,TEXT,
2022,plan,2022년도 성과계획서_보건복지부-323-433.pdf,103,425,,0,True,TEXT,
2022,plan,2022년도 성과계획서_보건복지부-323-433.pdf,104,426,,0,True,TEXT,
2022,plan,2022년도 성과계획서_보건복지부-323-433.pdf,105,427,,0,True,TEXT,
2022,plan,2022년도 성과계획서_보건복지부-323-433.pdf,106,428,,0,True,TEXT,
2022,plan,2022년도 성과계획서_보건복지부-323-433.pdf,107,429,,0,True,TEXT,
2022,plan,2022년도 성과계획서_보건복지부-323-433.pdf,108,430,,0,True,TEXT,
2022,plan,2022년도 성과계획서_보건복지부-323-433.pdf,109,431,,17,True,TEXT,
2022,plan,2022년도 성과계획서_보건복지부-323-433.pdf,110,432,,0,True,TEXT,
2022,plan,2022년도 성과계획서_보건복지부-323-433.pdf,111,433,,0,True,TEXT,
2022,report,2022년도 성과보고서_보건복지부-243-333.pdf,1,243,56,1042,False,TEXT,
2022,report,2022년도 성과보고서_보건복지부-243-333.pdf,2,244,142,983,False,TEXT,
2022,report,2022년도 성과보고서_보건복지부-243-333.pdf,3,245,,656,False,TEXT,
2022,report,2022년도 성과보고서_보건복지부-243-333.pdf,4,246,,599,False,TEXT,
2022,report,2022년도 성과보고서_보건복지부-243-333.pdf,5,247,,999,False,TEXT,
2022,report,2022년도 성과보고서_보건복지부-243-333.pdf,6,248,,987,False,TEXT,
2022,report,2022년도 성과보고서_보건복지부-243-333.pdf,7,249,,1022,False,TEXT,
2022,report,2022년도 성과보고서_보건복지부-243-333.pdf,8,250,,875,False,TEXT,
2022,report,2022년도 성과보고서_보건복지부-243-333.pdf,9,251,,1414,False,TEXT,
2022,report,2022년도 성과보고서_보건복지부-243-333.pdf,10,252,,1180,False,TEXT,
2022,report,2022년도 성과보고서_보건복지부-243-333.pdf,11,253,,1047,False,TEXT,
2022,report,2022년도 성과보고서_보건복지부-243-333.pdf,12,254,,1066,False,TEXT,
2022,report,2022년도 성과보고서_보건복지부-243-333.pdf,13,255,,855,False,TEXT,
2022,report,2022년도 성과보고서_보건복지부-243-333.pdf,14,256,,1201,False,TEXT,
2022,report,2022년도 성과보고서_보건복지부-243-333.pdf,15,257,,1117,False,TEXT,
2022,report,2022년도 성과보고서_보건복지부-243-333.pdf,16,258,,1143,False,TEXT,
2022,report,2022년도 성과보고서_보건복지부-243-333.pdf,17,259,,1103,False,TEXT,
2022,report,2022년도 성과보고서_보건복지부-243-333.pdf,18,260,,1146,False,TEXT,
2022,report,2022년도 성과보고서_보건복지부-243-333.pdf,19,261,,1035,False,TEXT,
2022,report,2022년도 성과보고서_보건복지부-243-333.pdf,20,262,,1152,False,TEXT,
2022,report,2022년도 성과보고서_보건복지부-243-333.pdf,21,263,,1131,False,TEXT,
2022,report,2022년도 성과보고서_보건복지부-243-333.pdf,22,264,,345,False,TEXT,
2022,report,2022년도 성과보고서_보건복지부-243-333.pdf,23,265,1,1349,False,TEXT,
2022,report,2022년도 성과보고서_보건복지부-243-333.pdf,24,266,1,1475,False,TEXT,
2022,report,2022년도 성과보고서_보건복지부-243-333.pdf,25,267,3,1517,False,TEXT,
2022,report,2022년도 성과보고서_보건복지부-243-333.pdf,26,268,4,1443,False,TEXT,
2022,report,2022년도 성과보고서_보건복지부-243-333.pdf,27,269,2,1327,False,TEXT,
2022,report,2022년도 성과보고서_보건복지부-243-333.pdf,28,270,5,1262,False,TEXT,
2022,report,2022년도 성과보고서_보건복지부-243-333.pdf,29,271,2,1374,False,TEXT,
2022,report,2022년도 성과보고서_보건복지부-243-333.pdf,30,272,2,1267,False,TEXT,
2022,report,2022년도 성과보고서_보건복지부-243-333.pdf,31,273,4,1212,False,TEXT,
2022,report,2022년도 성과보고서_보건복지부-243-333.pdf,32,274,4,1213,False,TEXT,
2022,report,2022년도 성과보고서_보건복지부-243-333.pdf,33,275,4,1265,False,TEXT,
2022,report,2022년도 성과보고서_보건복지부-243-333.pdf,34,276,4,1381,False,TEXT,
2022,report,2022년도 성과보고서_보건복지부-243-333.pdf,35,277,4,1419,False,TEXT,
2022,report,2022년도 성과보고서_보건복지부-243-333.pdf,36,278,3,1445,False,TEXT,
2022,report,2022년도 성과보고서_보건복지부-243-333.pdf,37,279,2,1461,False,TEXT,
2022,report,2022년도 성과보고서_보건복지부-243-333.pdf,38,280,1,1565,False,TEXT,
2022,report,2022년도 성과보고서_보건복지부-243-333.pdf,39,281,,1687,False,TEXT,
2022,report,2022년도 성과보고서_보건복지부-243-333.pdf,40,282,,1698,False,TEXT,
2022,report,2022년도 성과보고서_보건복지부-243-333.pdf,41,283,,1664,False,TEXT,
2022,report,2022년도 성과보고서_보건복지부-243-333.pdf,42,284,,1720,False,TEXT,
2022,report,2022년도 성과보고서_보건복지부-243-333.pdf,43,285,,1620,False,TEXT,
2022,report,2022년도 성과보고서_보건복지부-243-333.pdf,44,286,,340,False,TEXT,
2022,report,2022년도 성과보고서_보건복지부-243-333.pdf,45,287,2,292,False,TEXT,
2022,report,2022년도 성과보고서_보건복지부-243-333.pdf,46,288,5,391,False,TEXT,
2022,report,2022년도 성과보고서_보건복지부-243-333.pdf,47,289,4,1486,False,TEXT,
2022,report,2022년도 성과보고서_보건복지부-243-333.pdf,48,290,3,1348,False,TEXT,
2022,report,2022년도 성과보고서_보건복지부-243-333.pdf,49,291,3,378,False,TEXT,
2022,report,2022년도 성과보고서_보건복지부-243-333.pdf,50,292,4,1461,False,TEXT,
2022,report,2022년도 성과보고서_보건복지부-243-333.pdf,51,293,5,1382,False,TEXT,
2022,report,2022년도 성과보고서_보건복지부-243-333.pdf,52,294,6,1364,False,TEXT,
2022,report,2022년도 성과보고서_보건복지부-243-333.pdf,53,295,7,1454,False,TEXT,
2022,report,2022년도 성과보고서_보건복지부-243-333.pdf,54,296,6,1370,False,TEXT,
2022,report,2022년도 성과보고서_보건복지부-243-333.pdf,55,297,6,923,False,TEXT,
2022,report,2022년도 성과보고서_보건복지부-243-333.pdf,56,298,3,1076,False,TEXT,
2022,report,2022년도 성과보고서_보건복지부-243-333.pdf,57,299,2,707,False,TEXT,
2022,report,2022년도 성과보고서_보건복지부-243-333.pdf,58,300,4,1658,False,TEXT,
2022,report,2022년도 성과보고서_보건복지부-243-333.pdf,59,301,,1829,False,TEXT,
2022,report,2022년도 성과보고서_보건복지부-243-333.pdf,60,302,2,1360,False,TEXT,
2022,report,2022년도 성과보고서_보건복지부-243-333.pdf,61,303,3,747,False,TEXT,
2022,report,2022년도 성과보고서_보건복지부-243-333.pdf,62,304,3,947,False,TEXT,
2022,report,2022년도 성과보고서_보건복지부-243-333.pdf,63,305,1,662,False,TEXT,
2022,report,2022년도 성과보고서_보건복지부-243-333.pdf,64,306,,628,False,TEXT,
2022,report,2022년도 성과보고서_보건복지부-243-333.pdf,65,307,,1057,False,TEXT,
2022,report,2022년도 성과보고서_보건복지부-243-333.pdf,66,308,,1047,False,TEXT,
2022,report,2022년도 성과보고서_보건복지부-243-333.pdf,67,309,,1126,False,TEXT,
2022,report,2022년도 성과보고서_보건복지부-243-333.pdf,68,310,,1126,False,TEXT,
2022,report,2022년도 성과보고서_보건복지부-243-333.pdf,69,311,,1037,False,TEXT,
2022,report,2022년도 성과보고서_보건복지부-243-333.pdf,70,312,,984,False,TEXT,
2022,report,2022년도 성과보고서_보건복지부-243-333.pdf,71,313,,889,False,TEXT,
2022,report,2022년도 성과보고서_보건복지부-243-333.pdf,72,314,,1148,False,TEXT,
2022,report,2022년도 성과보고서_보건복지부-243-333.pdf,73,315,,1140,False,TEXT,
2022,report,2022년도 성과보고서_보건복지부-243-333.pdf,74,316,33,748,False,TEXT,
2022,report,2022년도 성과보고서_보건복지부-243-333.pdf,75,317,3,879,False,TEXT,
2022,report,2022년도 성과보고서_보건복지부-243-333.pdf,76,318,,873,False,TEXT,
2022,report,2022년도 성과보고서_보건복지부-243-333.pdf,77,319,,979,False,TEXT,
2022,report,2022년도 성과보고서_보건복지부-243-333.pdf,78,320,,1158,False,TEXT,
2022,report,2022년도 성과보고서_보건복지부-243-333.pdf,79,321,,1243,False,TEXT,
2022,report,2022년도 성과보고서_보건복지부-243-333.pdf,80,322,,1422,False,TEXT,
2022,report,2022년도 성과보고서_보건복지부-243-333.pdf,81,323,,1415,False,TEXT,
2022,report,2022년도 성과보고서_보건복지부-243-333.pdf,82,324,,1301,False,TEXT,
2022,report,2022년도 성과보고서_보건복지부-243-333.pdf,83,325,,1481,False,TEXT,
2022,report,2022년도 성과보고서_보건복지부-243-333.pdf,84,326,,1361,False,TEXT,
2022,report,2022년도 성과보고서_보건복지부-243-333.pdf,85,327,,1137,False,TEXT,
2022,report,2022년도 성과보고서_보건복지부-243-333.pdf,86,328,,1416,False,TEXT,
2022,report,2022년도 성과보고서_보건복지부-243-333.pdf,87,329,,1394,False,TEXT,
2022,report,2022년도 성과보고서_보건복지부-243-333.pdf,88,330,,1438,False,TEXT,
2022,report,2022년도 성과보고서_보건복지부-243-333.pdf,89,331,,1521,False,TEXT,
2022,report,2022년도 성과보고서_보건복지부-243-333.pdf,90,332,,1501,False,TEXT,
2022,report,2022년도 성과보고서_보건복지부-243-333.pdf,91,333,,930,False,TEXT,
2023,plan,2023년도 성과계획서_보건복지부-346-442.pdf,1,346,,629,False,TEXT,
2023,plan,2023년도 성과계획서_보건복지부-346-442.pdf,2,347,,1039,False,TEXT,
2023,plan,2023년도 성과계획서_보건복지부-346-442.pdf,3,348,,1046,False,TEXT,
2023,plan,2023년도 성과계획서_보건복지부-346-442.pdf,4,349,,1121,False,TEXT,
2023,plan,2023년도 성과계획서_보건복지부-346-442.pdf,5,350,,1174,False,TEXT,
2023,plan,2023년도 성과계획서_보건복지부-346-442.pdf,6,351,,1206,False,TEXT,
2023,plan,2023년도 성과계획서_보건복지부-346-442.pdf,7,352,,1075,False,TEXT,
2023,plan,2023년도 성과계획서_보건복지부-346-442.pdf,8,353,,1118,False,TEXT,
2023,plan,2023년도 성과계획서_보건복지부-346-442.pdf,9,354,,1299,False,TEXT,
2023,plan,2023년도 성과계획서_보건복지부-346-442.pdf,10,355,,1115,False,TEXT,
2023,plan,2023년도 성과계획서_보건복지부-346-442.pdf,11,356,,486,False,TEXT,
2023,plan,2023년도 성과계획서_보건복지부-346-442.pdf,12,357,,870,False,TEXT,
2023,plan,2023년도 성과계획서_보건복지부-346-442.pdf,13,358,,837,False,TEXT,
2023,plan,2023년도 성과계획서_보건복지부-346-442.pdf,14,359,,1021,False,TEXT,
2023,plan,2023년도 성과계획서_보건복지부-346-442.pdf,15,360,,834,False,TEXT,
2023,plan,2023년도 성과계획서_보건복지부-346-442.pdf,16,361,,918,False,TEXT,
2023,plan,2023년도 성과계획서_보건복지부-346-442.pdf,17,362,,1155,False,TEXT,
2023,plan,2023년도 성과계획서_보건복지부-346-442.pdf,18,363,,1188,False,TEXT,
2023,plan,2023년도 성과계획서_보건복지부-346-442.pdf,19,364,,1121,False,TEXT,
2023,plan,2023년도 성과계획서_보건복지부-346-442.pdf,20,365,,1160,False,TEXT,
2023,plan,2023년도 성과계획서_보건복지부-346-442.pdf,21,366,,1224,False,TEXT,
2023,plan,2023년도 성과계획서_보건복지부-346-442.pdf,22,367,,922,False,TEXT,
2023,plan,2023년도 성과계획서_보건복지부-346-442.pdf,23,368,,888,False,TEXT,
2023,plan,2023년도 성과계획서_보건복지부-346-442.pdf,24,369,,928,False,TEXT,
2023,plan,2023년도 성과계획서_보건복지부-346-442.pdf,25,370,,870,False,TEXT,
2023,plan,2023년도 성과계획서_보건복지부-346-442.pdf,26,371,,843,False,TEXT,
2023,plan,2023년도 성과계획서_보건복지부-346-442.pdf,27,372,,780,False,TEXT,
2023,plan,2023년도 성과계획서_보건복지부-346-442.pdf,28,373,,766,False,TEXT,
2023,plan,2023년도 성과계획서_보건복지부-346-442.pdf,29,374,,752,False,TEXT,
2023,plan,2023년도 성과계획서_보건복지부-346-442.pdf,30,375,,826,False,TEXT,
2023,plan,2023년도 성과계획서_보건복지부-346-442.pdf,31,376,,920,False,TEXT,
2023,plan,2023년도 성과계획서_보건복지부-346-442.pdf,32,377,,828,False,TEXT,
2023,plan,2023년도 성과계획서_보건복지부-346-442.pdf,33,378,,855,False,TEXT,
2023,plan,2023년도 성과계획서_보건복지부-346-442.pdf,34,379,,965,False,TEXT,
2023,plan,2023년도 성과계획서_보건복지부-346-442.pdf,35,380,,1065,False,TEXT,
2023,plan,2023년도 성과계획서_보건복지부-346-442.pdf,36,381,,830,False,TEXT,
2023,plan,2023년도 성과계획서_보건복지부-346-442.pdf,37,382,,937,False,TEXT,
2023,plan,2023년도 성과계획서_보건복지부-346-442.pdf,38,383,,1054,False,TEXT,
2023,plan,2023년도 성과계획서_보건복지부-346-442.pdf,39,384,,311,False,TEXT,
2023,plan,2023년도 성과계획서_보건복지부-346-442.pdf,40,385,,981,False,TEXT,
2023,plan,2023년도 성과계획서_보건복지부-346-442.pdf,41,386,,529,False,TEXT,
2023,plan,2023년도 성과계획서_보건복지부-346-442.pdf,42,387,,1225,False,TEXT,
2023,plan,2023년도 성과계획서_보건복지부-346-442.pdf,43,388,,138,False,TEXT,
2023,plan,2023년도 성과계획서_보건복지부-346-442.pdf,44,389,,1277,False,TEXT,
2023,plan,2023년도 성과계획서_보건복지부-346-442.pdf,45,390,,1279,False,TEXT,
2023,plan,2023년도 성과계획서_보건복지부-346-442.pdf,46,391,,1227,False,TEXT,
2023,plan,2023년도 성과계획서_보건복지부-346-442.pdf,47,392,,138,False,TEXT,
2023,plan,2023년도 성과계획서_보건복지부-346-442.pdf,48,393,,893,False,TEXT,
2023,plan,2023년도 성과계획서_보건복지부-346-442.pdf,49,394,,838,False,TEXT,
2023,plan,2023년도 성과계획서_보건복지부-346-442.pdf,50,395,,964,False,TEXT,
2023,plan,2023년도 성과계획서_보건복지부-346-442.pdf,51,396,,984,False,TEXT,
2023,plan,2023년도 성과계획서_보건복지부-346-442.pdf,52,397,,1339,False,TEXT,
2023,plan,2023년도 성과계획서_보건복지부-346-442.pdf,53,398,,542,False,TEXT,
2023,plan,2023년도 성과계획서_보건복지부-346-442.pdf,54,399,,797,False,TEXT,
2023,plan,2023년도 성과계획서_보건복지부-346-442.pdf,55,400,,932,False,TEXT,
2023,plan,2023년도 성과계획서_보건복지부-346-442.pdf,56,401,,335,False,TEXT,
2023,plan,2023년도 성과계획서_보건복지부-346-442.pdf,57,402,,528,False,TEXT,
2023,plan,2023년도 성과계획서_보건복지부-346-442.pdf,58,403,,143,False,TEXT,
2023,plan,2023년도 성과계획서_보건복지부-346-442.pdf,59,404,,953,False,TEXT,
2023,plan,2023년도 성과계획서_보건복지부-346-442.pdf,60,405,,227,False,TEXT,
2023,plan,2023년도 성과계획서_보건복지부-346-442.pdf,61,406,,213,False,TEXT,
2023,plan,2023년도 성과계획서_보건복지부-346-442.pdf,62,407,,591,False,TEXT,
2023,plan,2023년도 성과계획서_보건복지부-346-442.pdf,63,408,,839,False,TEXT,
2023,plan,2023년도 성과계획서_보건복지부-346-442.pdf,64,409,,695,False,TEXT,
2023,plan,2023년도 성과계획서_보건복지부-346-442.pdf,65,410,,825,False,TEXT,
2023,plan,2023년도 성과계획서_보건복지부-346-442.pdf,66,411,,958,False,TEXT,
2023,plan,2023년도 성과계획서_보건복지부-346-442.pdf,67,412,,919,False,TEXT,
2023,plan,2023년도 성과계획서_보건복지부-346-442.pdf,68,413,,618,False,TEXT,
2023,plan,2023년도 성과계획서_보건복지부-346-442.pdf,69,414,,863,False,TEXT,
2023,plan,2023년도 성과계획서_보건복지부-346-442.pdf,70,415,,877,False,TEXT,
2023,plan,2023년도 성과계획서_보건복지부-346-442.pdf,71,416,,901,False,TEXT,
2023,plan,2023년도 성과계획서_보건복지부-346-442.pdf,72,417,,825,False,TEXT,
2023,plan,2023년도 성과계획서_보건복지부-346-442.pdf,73,418,,891,False,TEXT,
2023,plan,2023년도 성과계획서_보건복지부-346-442.pdf,74,419,,716,False,TEXT,
2023,plan,2023년도 성과계획서_보건복지부-346-442.pdf,75,420,,622,False,TEXT,
2023,plan,2023년도 성과계획서_보건복지부-346-442.pdf,76,421,,669,False,TEXT,
2023,plan,2023년도 성과계획서_보건복지부-346-442.pdf,77,422,,667,False,TEXT,
2023,plan,2023년도 성과계획서_보건복지부-346-442.pdf,78,423,,733,False,TEXT,
2023,plan,2023년도 성과계획서_보건복지부-346-442.pdf,79,424,,643,False,TEXT,
2023,plan,2023년도 성과계획서_보건복지부-346-442.pdf,80,425,,901,False,TEXT,
2023,plan,2023년도 성과계획서_보건복지부-346-442.pdf,81,426,,708,False,TEXT,
2023,plan,2023년도 성과계획서_보건복지부-346-442.pdf,82,427,,1041,False,TEXT,
2023,plan,2023년도 성과계획서_보건복지부-346-442.pdf,83,428,,871,False,TEXT,
2023,plan,2023년도 성과계획서_보건복지부-346-442.pdf,84,429,,789,False,TEXT,
2023,plan,2023년도 성과계획서_보건복지부-346-442.pdf,85,430,,727,False,TEXT,
2023,plan,2023년도 성과계획서_보건복지부-346-442.pdf,86,431,,724,False,TEXT,
2023,plan,2023년도 성과계획서_보건복지부-346-442.pdf,87,432,,844,False,TEXT,
2023,plan,2023년도 성과계획서_보건복지부-346-442.pdf,88,433,,1015,False,TEXT,
2023,plan,2023년도 성과계획서_보건복지부-346-442.pdf,89,434,,762,False,TEXT,
2023,plan,2023년도 성과계획서_보건복지부-346-442.pdf,90,435,,714,False,TEXT,
2023,plan,2023년도 성과계획서_보건복지부-346-442.pdf,91,436,,635,False,TEXT,
2023,plan,2023년도 성과계획서_보건복지부-346-442.pdf,92,437,,756,False,TEXT,
2023,plan,2023년도 성과계획서_보건복지부-346-442.pdf,93,438,,572,False,TEXT,
2023,plan,2023년도 성과계획서_보건복지부-346-442.pdf,94,439,,753,False,TEXT,
2023,plan,2023년도 성과계획서_보건복지부-346-442.pdf,95,440,,654,False,TEXT,
2023,plan,2023년도 성과계획서_보건복지부-346-442.pdf,96,441,,728,False,TEXT,
2023,plan,2023년도 성과계획서_보건복지부-346-442.pdf,97,442,,480,False,TEXT,
2023,report,2023년도 성과보고서_보건복지부-256-363.pdf,1,256,490,1022,False,TEXT,
