ministry_name,fiscal_year,program_goal_number,performance_program_name,source_program_code,source_field_name,source_sector_name,program_mapping_status,program_name_normalized,indicator_count,reported_indicator_count,reported_rate_count,comparable_rate_count,formula_review_count,below_target_count,at_or_above_target_count,reported_performance_signal,source_indicator_ids,ministry_code,program_match_status,program_match_eligible,field_name,sector_name,program_code,financial_program_name,account_financial_program_name,account_type,account_original_budget,account_current_budget,account_settlement_expenditure,account_execution_rate,account_financial_linkage_status,account_financial_quality_level,account_project_count,account_analysis_included_project_count,account_execution_review_project_count,source_project_ids,analysis_status,reporting_completeness,formula_comparison_completeness,execution_below_80,execution_below_90,project_signal_row_count,project_signal_budget,weighted_independent_signal_count,type_repeated_strong_low_execution_project_count,type_repeated_strong_low_execution_budget_share,type_repeated_moderate_low_execution_project_count,type_repeated_moderate_low_execution_budget_share,type_repeated_year_end_concentration_project_count,type_repeated_year_end_concentration_budget_share,type_accounting_adjustment_pattern_project_count,type_accounting_adjustment_pattern_budget_share,type_budget_rapid_increase_project_count,type_budget_rapid_increase_budget_share,type_budget_rapid_decrease_project_count,type_budget_rapid_decrease_budget_share,type_program_budget_concentration_project_count,type_program_budget_concentration_budget_share,type_multiple_financial_signals_project_count,type_multiple_financial_signals_budget_share,type_data_validation_priority_project_count,type_data_validation_priority_budget_share,rank_confidence_worst,active_financial_signal_types,financial_signal_join_status,feedback_project_count_t1,feedback_project_count_t2,feedback_base_budget_t1,feedback_base_budget_t2,feedback_outcome_budget_t1,feedback_outcome_budget_t2,feedback_budget_change_rate_t1,feedback_budget_change_rate_t2,program_name,program_total_base_budget_t1,program_analysis_base_budget_t1,program_account_type_count_t1,program_account_types_t1,program_total_outcome_budget_t1,program_analysis_outcome_budget_t1,program_outcome_account_type_count_t1,program_outcome_account_types_t1,program_total_account_type_mismatch_t1,program_total_feedback_complete_t1,program_total_budget_change_rate_t1,analysis_scope_budget_share_t1,budget_feedback_basis_t1,budget_direction_reconciled_t1,program_total_base_budget_t2,program_analysis_base_budget_t2,program_account_type_count_t2,program_account_types_t2,program_total_outcome_budget_t2,program_analysis_outcome_budget_t2,program_outcome_account_type_count_t2,program_outcome_account_types_t2,program_total_account_type_mismatch_t2,program_total_feedback_complete_t2,program_total_budget_change_rate_t2,analysis_scope_budget_share_t2,budget_feedback_basis_t2,budget_direction_reconciled_t2,budget_direction_reconciled,financial_signal_budget_difference,financial_signal_budget_reconciled,performance_gap,current_execution_severity,execution_management,budget_performance_mismatch,fiscal_impact,fiscal_impact_within_ministry,data_validation_signal,performance_signal,execution_signal,budget_mismatch_signal,accounting_context_signal,structure_context_signal,budget_increase_context_signal,budget_decrease_context_signal,feedback_budget_complete_t1,continuous_project_count_t1,continuous_project_base_budget_t1,continuous_project_outcome_budget_t1,continuous_project_budget_change_rate_t1,continuous_project_feedback_complete_t1,low_performance_budget_increase_t1,good_performance_budget_decrease_t1,feedback_budget_complete_t2,continuous_project_count_t2,continuous_project_base_budget_t2,continuous_project_outcome_budget_t2,continuous_project_budget_change_rate_t2,continuous_project_feedback_complete_t2,low_performance_budget_increase_t2,good_performance_budget_decrease_t2,current_execution_signal,repeated_signal_family_count,repeated_execution_signal,execution_review_signal,independent_signal_family_count,evidence_status,modeled_signal_family_count,context_signal_family_count,review_candidate,scenario_ranking_eligible,context_only_candidate,priority_tier,review_intensity,review_intensity_order,review_item_type,next_action,priority_reason,candidate_id,priority_tier_order,signal_score,signal_score_method,size_role_in_work_queue,fiscal_impact_in_signal_score,mean_scenario_rank,scenario_rank_range,mean_scenario_rank_within_ministry,scenario_rank_range_within_ministry,exploratory_consensus_order,all_scenario_top_5,all_scenario_top_5_within_ministry,work_lane,work_item_status,work_lane_order,work_lane_interpretation,safety_conclusion,work_queue_role,work_lane_rank_overall,work_lane_rank_within_ministry,work_queue_order,work_queue_order_within_ministry
과학기술정보통신부,2022,Ⅱ-5,국립과천과학관 운영,,,,,국립과천과학관운영,3,3,3,3,0,0,3,ALL_COMPARABLE_AT_OR_ABOVE_TARGET,"[""MSIT-2022-II5-01"", ""MSIT-2022-II5-02"", ""MSIT-2022-II5-03""]",162,EXACT_NAME_UNIQUE_FINANCIAL,True,과학기술,과학기술인력및문화,2300,국립과천과학관운영,국립과천과학관운영,RESPONSIBLE_OPERATION_ACCOUNT,2940000000,2940000000,2782226930,0.9463356904761904,COMPLETE,HIGH,3,3,0,"[""code:2022:162:443:2300:2308:100"", ""code:2022:162:443:2300:2316:200"", ""code:2022:162:443:2300:2316:201"", ""code:2022:162:443:2300:2316:250"", ""code:2022:162:443:2300:2331:400"", ""code:2022:162:443:2300:2334:400"", ""code:2022:162:443:2300:2337:401"", ""code:2022:162:443:2300:2338:400"", ""code:2022:162:443:2300:2341:402"", ""code:2022:162:443:2300:2341:403""]",JOINT_ANALYSIS,FULLY_REPORTED,FULLY_COMPARABLE,False,False,3,2940000000,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,1,0,0.0,0,0.0,MEDIUM,PROGRAM_BUDGET_CONCENTRATION,both,3,3,2940000000,2940000000,2994000000,3344000000,0.018367346938775512,0.13741496598639455,국립과천과학관운영,13814000000,2940000000,1,"[""RESPONSIBLE_OPERATION_ACCOUNT""]",13254000000,2994000000,1,"[""RESPONSIBLE_OPERATION_ACCOUNT""]",False,True,-0.04053858404517156,0.2128275662371507,PROGRAM_TOTAL_SINGLE_ACCOUNT,False,13814000000,2940000000,1,"[""RESPONSIBLE_OPERATION_ACCOUNT""]",13476000000,3344000000,1,"[""RESPONSIBLE_OPERATION_ACCOUNT""]",False,True,-0.024467931084407122,0.2128275662371507,PROGRAM_TOTAL_SINGLE_ACCOUNT,False,False,0.0,True,0.0,0.0,0.0,0.0,0.03875968992248062,0.07142857142857142,False,False,False,False,False,True,False,False,True,3,2940000000,2994000000,0.018367346938775512,True,False,True,True,3,2940000000,3344000000,0.13741496598639455,True,False,True,False,0,False,False,0,LIMITED,0,1,True,False,True,CONTEXT_REVIEW,CONTEXT_REVIEW,4,DETAILED_PROJECT_REVIEW,회계조정·예산구조·사업변경 맥락을 확인,PROGRAM_STRUCTURE_CONTEXT;GOOD_PERFORMANCE_BUDGET_DECREASE_T1_CONTEXT;GOOD_PERFORMANCE_BUDGET_DECREASE_T2_CONTEXT,162:2022:과학기술:과학기술인력및문화:2300:RESPONSIBLE_OPERATION_ACCOUNT,4,0.0,equal_mean_of_three_signal_components,tiebreak_only,False,,,,,,,,CONTEXT_REVIEW,READY_FOR_REVIEW,5,CONTEXT_SIGNAL_ONLY,NOT_ASSESSED,REVIEW_WORKFLOW_ORDER_NOT_POLICY_EFFECTIVENESS_RANK,83,47,302,104
과학기술정보통신부,2023,Ⅳ-9,전파활용방송서비스산업,,,,,전파활용방송서비스산업,2,2,2,2,0,0,2,ALL_COMPARABLE_AT_OR_ABOVE_TARGET,"[""MSIT-2023-IV9-01"", ""MSIT-2023-IV9-03""]",162,EXACT_NAME_UNIQUE_FINANCIAL,True,통신,방송통신,2500,전파활용방송서비스산업,전파활용방송서비스산업,SPECIAL_ACCOUNT,1450000000,1450000000,1449914160,0.9999408,COMPLETE,HIGH,1,1,0,"[""code:2023:162:236:2500:2535:301""]",JOINT_ANALYSIS,FULLY_REPORTED,FULLY_COMPARABLE,False,False,1,1450000000,1.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,MEDIUM,ACCOUNTING_ADJUSTMENT_PATTERN,both,1,,1450000000,,530000000,,-0.6344827586206897,,전파활용방송서비스산업,106842000000,106842000000,3,"[""FUND"", ""GENERAL_ACCOUNT"", ""SPECIAL_ACCOUNT""]",74349000000,74349000000,3,"[""FUND"", ""GENERAL_ACCOUNT"", ""SPECIAL_ACCOUNT""]",False,False,,1.0,UNAVAILABLE_MIXED_OR_UNLINKED,False,106842000000,106842000000,3,"[""FUND"", ""GENERAL_ACCOUNT"", ""SPECIAL_ACCOUNT""]",,82642000000,3,"[""FUND"", ""GENERAL_ACCOUNT"", ""SPECIAL_ACCOUNT""]",False,False,,1.0,UNAVAILABLE_MIXED_OR_UNLINKED,False,False,0.0,True,0.0,0.0,0.0,0.0,0.014492753623188406,0.034482758620689655,False,False,False,False,True,False,False,False,True,1,1450000000,530000000,-0.6344827586206897,True,False,False,False,,,,,False,False,False,False,0,False,False,0,LIMITED,0,1,True,False,True,CONTEXT_REVIEW,CONTEXT_REVIEW,4,DETAILED_PROJECT_REVIEW,회계조정·예산구조·사업변경 맥락을 확인,ACCOUNTING_ADJUSTMENT_CONTEXT,162:2023:통신:방송통신:2500:SPECIAL_ACCOUNT,4,0.0,equal_mean_of_three_signal_components,tiebreak_only,False,,,,,,,,CONTEXT_REVIEW,READY_FOR_REVIEW,5,CONTEXT_SIGNAL_ONLY,NOT_ASSESSED,REVIEW_WORKFLOW_ORDER_NOT_POLICY_EFFECTIVENESS_RANK,84,48,303,105
보건복지부,2024,Ⅳ-7,국민연금운영(급여지급),,,,,국민연금운영(급여지급),1,1,1,1,0,0,1,ALL_COMPARABLE_AT_OR_ABOVE_TARGET,"[""MOHW-2024-IV7-01""]",075,EXACT_NAME,True,사회복지,공적연금,7600,국민연금운영(급여지급),국민연금운영(급여지급),FUND,43833885000000,43833885000000,43704824715450,0.997055695963294,COMPLETE,HIGH,1,1,0,"[""code:2024:075:532:7600:7631:401""]",JOINT_ANALYSIS,FULLY_REPORTED,FULLY_COMPARABLE,False,False,1,43833885000000,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,HIGH,NONE,both,,,,,,,,,국민연금운영(급여지급),43833885000000,43833885000000,1,"[""FUND""]",,49660490000000,1,"[""FUND""]",False,False,,1.0,PROGRAM_TOTAL_SINGLE_ACCOUNT,False,43833885000000,43833885000000,1,"[""FUND""]",,,,,False,False,,1.0,UNAVAILABLE_MIXED_OR_UNLINKED,False,False,0.0,True,0.0,0.0,0.0,0.0,1.0,1.0,False,False,False,False,False,False,False,False,False,,,,,False,False,False,False,,,,,False,False,False,False,0,False,False,0,CONFIRMED,0,0,False,False,False,INFORMATION,MONITOR,5,DETAILED_PROJECT_REVIEW,"현재 신호 미검출, 신규 자료 유입 시 재점검",NO_REVIEW_SIGNAL,075:2024:사회복지:공적연금:7600:FUND,5,0.0,equal_mean_of_three_signal_components,tiebreak_only,False,,,,,,,,MONITOR,MONITOR,6,NO_CURRENT_TRIGGER_DETECTED_NOT_SAFE_CONCLUSION,NOT_ASSESSED,REVIEW_WORKFLOW_ORDER_NOT_POLICY_EFFECTIVENESS_RANK,1,1,304,101
과학기술정보통신부,2023,Ⅰ-4,원자력 진흥,1400,,,CONFIRMED,원자력진흥,1,1,1,1,0,0,1,ALL_COMPARABLE_AT_OR_ABOVE_TARGET,"[""MSIT-2023-I4-01""]",162,EXACT_CODE,True,과학기술,과학기술연구개발,1400,원자력 진흥,원자력 진흥,SPECIAL_ACCOUNT,99448000000,99448000000,99448000000,1.0,COMPLETE,HIGH,3,3,0,"[""code:2023:162:236:1400:1435:305"", ""code:2023:162:236:1400:1440:402"", ""code:2023:162:236:1400:1442:403""]",JOINT_ANALYSIS,FULLY_REPORTED,FULLY_COMPARABLE,False,False,3,99448000000,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,HIGH,NONE,both,3,,99448000000,,108287000000,,0.08888062102807498,,원자력 진흥,308402000000,308402000000,3,"[""FUND"", ""GENERAL_ACCOUNT"", ""SPECIAL_ACCOUNT""]",285678000000,285678000000,3,"[""FUND"", ""GENERAL_ACCOUNT"", ""SPECIAL_ACCOUNT""]",False,False,,1.0,UNAVAILABLE_MIXED_OR_UNLINKED,False,308402000000,308402000000,3,"[""FUND"", ""GENERAL_ACCOUNT"", ""SPECIAL_ACCOUNT""]",,460318000000,3,"[""FUND"", ""GENERAL_ACCOUNT"", ""SPECIAL_ACCOUNT""]",False,False,,1.0,UNAVAILABLE_MIXED_OR_UNLINKED,False,False,0.0,True,0.0,0.0,0.0,0.0,0.4855072463768116,0.603448275862069,False,False,False,False,False,False,False,False,True,3,99448000000,108287000000,0.08888062102807498,True,False,False,False,,,,,False,False,False,False,0,False,False,0,CONFIRMED,0,0,False,False,False,INFORMATION,MONITOR,5,DETAILED_PROJECT_REVIEW,"현재 신호 미검출, 신규 자료 유입 시 재점검",NO_REVIEW_SIGNAL,162:2023:과학기술:과학기술연구개발:1400:SPECIAL_ACCOUNT,5,0.0,equal_mean_of_three_signal_components,tiebreak_only,False,,,,,,,,MONITOR,MONITOR,6,NO_CURRENT_TRIGGER_DETECTED_NOT_SAFE_CONCLUSION,NOT_ASSESSED,REVIEW_WORKFLOW_ORDER_NOT_POLICY_EFFECTIVENESS_RANK,2,1,305,106
과학기술정보통신부,2023,Ⅰ-1,미래유망원천기술개발,1100,,,CONFIRMED,미래유망원천기술개발,2,2,2,2,0,0,2,ALL_COMPARABLE_AT_OR_ABOVE_TARGET,"[""MSIT-2023-I1-01"", ""MSIT-2023-I1-02""]",162,EXACT_CODE,True,과학기술,과학기술연구개발,1100,미래유망원천기술개발,미래유망원천기술개발,FUND,56980000000,56980000000,56980000000,1.0,COMPLETE,HIGH,1,1,0,"[""code:2023:162:546:1100:1139:402""]",JOINT_ANALYSIS,FULLY_REPORTED,FULLY_COMPARABLE,False,False,1,56980000000,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,HIGH,NONE,both,1,,56980000000,,40933000000,,-0.28162513162513164,,미래유망원천기술개발,1272867000000,1272867000000,3,"[""FUND"", ""GENERAL_ACCOUNT"", ""SPECIAL_ACCOUNT""]",1187465000000,1187465000000,3,"[""FUND"", ""GENERAL_ACCOUNT"", ""SPECIAL_ACCOUNT""]",False,False,,1.0,UNAVAILABLE_MIXED_OR_UNLINKED,False,1272867000000,1272867000000,3,"[""FUND"", ""GENERAL_ACCOUNT"", ""SPECIAL_ACCOUNT""]",,1386417000000,3,"[""FUND"", ""GENERAL_ACCOUNT"", ""SPECIAL_ACCOUNT""]",False,False,,1.0,UNAVAILABLE_MIXED_OR_UNLINKED,False,False,0.0,True,0.0,0.0,0.0,0.0,0.37681159420289856,0.41379310344827586,False,False,False,False,False,False,False,False,True,1,56980000000,40933000000,-0.28162513162513164,True,False,False,False,,,,,False,False,False,False,0,False,False,0,CONFIRMED,0,0,False,False,False,INFORMATION,MONITOR,5,DETAILED_PROJECT_REVIEW,"현재 신호 미검출, 신규 자료 유입 시 재점검",NO_REVIEW_SIGNAL,162:2023:과학기술:과학기술연구개발:1100:FUND,5,0.0,equal_mean_of_three_signal_components,tiebreak_only,False,,,,,,,,MONITOR,MONITOR,6,NO_CURRENT_TRIGGER_DETECTED_NOT_SAFE_CONCLUSION,NOT_ASSESSED,REVIEW_WORKFLOW_ORDER_NOT_POLICY_EFFECTIVENESS_RANK,3,2,306,107
과학기술정보통신부,2024,Ⅰ-1,미래유망원천기술개발,1100,,,CONFIRMED,미래유망원천기술개발,1,1,1,1,0,0,1,ALL_COMPARABLE_AT_OR_ABOVE_TARGET,"[""MSIT-2024-I1-01""]",162,EXACT_CODE,True,과학기술,과학기술연구개발,1100,미래유망원천기술개발,미래유망원천기술개발,FUND,40933000000,40933000000,40933000000,1.0,COMPLETE,HIGH,1,1,0,"[""code:2024:162:546:1100:1139:402""]",JOINT_ANALYSIS,FULLY_REPORTED,FULLY_COMPARABLE,False,False,1,40933000000,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,HIGH,NONE,both,,,,,,,,,미래유망원천기술개발,1187465000000,1187465000000,3,"[""FUND"", ""GENERAL_ACCOUNT"", ""SPECIAL_ACCOUNT""]",,1386417000000,3,"[""FUND"", ""GENERAL_ACCOUNT"", ""SPECIAL_ACCOUNT""]",False,False,,1.0,UNAVAILABLE_MIXED_OR_UNLINKED,False,1187465000000,1187465000000,3,"[""FUND"", ""GENERAL_ACCOUNT"", ""SPECIAL_ACCOUNT""]",,,,,False,False,,1.0,UNAVAILABLE_MIXED_OR_UNLINKED,False,False,0.0,True,0.0,0.0,0.0,0.0,0.31386861313868614,0.3389830508474576,False,False,False,False,False,False,False,False,False,,,,,False,False,False,False,,,,,False,False,False,False,0,False,False,0,CONFIRMED,0,0,False,False,False,INFORMATION,MONITOR,5,DETAILED_PROJECT_REVIEW,"현재 신호 미검출, 신규 자료 유입 시 재점검",NO_REVIEW_SIGNAL,162:2024:과학기술:과학기술연구개발:1100:FUND,5,0.0,equal_mean_of_three_signal_components,tiebreak_only,False,,,,,,,,MONITOR,MONITOR,6,NO_CURRENT_TRIGGER_DETECTED_NOT_SAFE_CONCLUSION,NOT_ASSESSED,REVIEW_WORKFLOW_ORDER_NOT_POLICY_EFFECTIVENESS_RANK,4,3,307,108
보건복지부,2024,Ⅱ-3,응급의료체계운영지원,,,,,응급의료체계운영지원,1,1,1,1,0,0,1,ALL_COMPARABLE_AT_OR_ABOVE_TARGET,"[""MOHW-2024-II3-01""]",075,EXACT_NAME_UNIQUE_FINANCIAL,True,보건,보건의료,2800,응급의료체계운영지원,응급의료체계운영지원,SPECIAL_ACCOUNT,29267000000,29267000000,28905966460,0.9876641425496292,COMPLETE,HIGH,1,1,0,"[""code:2024:075:236:2800:2831:300""]",JOINT_ANALYSIS,FULLY_REPORTED,FULLY_COMPARABLE,False,False,1,29267000000,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,HIGH,NONE,both,,,,,,,,,응급의료체계운영지원,308076000000,308076000000,2,"[""FUND"", ""SPECIAL_ACCOUNT""]",,343146000000,2,"[""FUND"", ""SPECIAL_ACCOUNT""]",False,False,,1.0,UNAVAILABLE_MIXED_OR_UNLINKED,False,308076000000,308076000000,2,"[""FUND"", ""SPECIAL_ACCOUNT""]",,,,,False,False,,1.0,UNAVAILABLE_MIXED_OR_UNLINKED,False,False,0.0,True,0.0,0.0,0.0,0.0,0.25547445255474455,0.3076923076923077,False,False,False,False,False,False,False,False,False,,,,,False,False,False,False,,,,,False,False,False,False,0,False,False,0,CONFIRMED,0,0,False,False,False,INFORMATION,MONITOR,5,DETAILED_PROJECT_REVIEW,"현재 신호 미검출, 신규 자료 유입 시 재점검",NO_REVIEW_SIGNAL,075:2024:보건:보건의료:2800:SPECIAL_ACCOUNT,5,0.0,equal_mean_of_three_signal_components,tiebreak_only,False,,,,,,,,MONITOR,MONITOR,6,NO_CURRENT_TRIGGER_DETECTED_NOT_SAFE_CONCLUSION,NOT_ASSESSED,REVIEW_WORKFLOW_ORDER_NOT_POLICY_EFFECTIVENESS_RANK,5,2,308,102
과학기술정보통신부,2024,Ⅱ-2,과학기술인력양성,1700,,,CONFIRMED,과학기술인력양성,1,1,1,1,0,0,1,ALL_COMPARABLE_AT_OR_ABOVE_TARGET,"[""MSIT-2024-II2-01""]",162,EXACT_CODE,True,과학기술,과학기술인력및문화,1700,과학기술인력양성,과학기술인력양성,SPECIAL_ACCOUNT,4320000000,4320000000,4320000000,1.0,COMPLETE,HIGH,1,1,0,"[""code:2024:162:238:1700:1744:401""]",JOINT_ANALYSIS,FULLY_REPORTED,FULLY_COMPARABLE,False,False,1,4320000000,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,HIGH,NONE,both,,,,,,,,,과학기술인력양성,156517000000,156517000000,3,"[""FUND"", ""GENERAL_ACCOUNT"", ""SPECIAL_ACCOUNT""]",,222463000000,3,"[""FUND"", ""GENERAL_ACCOUNT"", ""SPECIAL_ACCOUNT""]",False,False,,1.0,UNAVAILABLE_MIXED_OR_UNLINKED,False,156517000000,156517000000,3,"[""FUND"", ""GENERAL_ACCOUNT"", ""SPECIAL_ACCOUNT""]",,,,,False,False,,1.0,UNAVAILABLE_MIXED_OR_UNLINKED,False,False,0.0,True,0.0,0.0,0.0,0.0,0.072992700729927,0.13559322033898305,False,False,False,False,False,False,False,False,False,,,,,False,False,False,False,,,,,False,False,False,False,0,False,False,0,CONFIRMED,0,0,False,False,False,INFORMATION,MONITOR,5,DETAILED_PROJECT_REVIEW,"현재 신호 미검출, 신규 자료 유입 시 재점검",NO_REVIEW_SIGNAL,162:2024:과학기술:과학기술인력및문화:1700:SPECIAL_ACCOUNT,5,0.0,equal_mean_of_three_signal_components,tiebreak_only,False,,,,,,,,MONITOR,MONITOR,6,NO_CURRENT_TRIGGER_DETECTED_NOT_SAFE_CONCLUSION,NOT_ASSESSED,REVIEW_WORKFLOW_ORDER_NOT_POLICY_EFFECTIVENESS_RANK,6,4,309,109
과학기술정보통신부,2024,Ⅳ-3,정보통신방송기반조성,,,,,정보통신방송기반조성,1,1,1,1,0,0,1,ALL_COMPARABLE_AT_OR_ABOVE_TARGET,"[""MSIT-2024-IV3-01""]",162,EXACT_NAME,True,문화및관광,문화예술,1600,정보통신방송기반조성,정보통신방송기반조성,GENERAL_ACCOUNT,2000000000,2000000000,2000000000,1.0,COMPLETE,HIGH,1,1,0,"[""code:2024:162:110:1600:1632:302""]",JOINT_ANALYSIS,FULLY_REPORTED,FULLY_COMPARABLE,False,False,1,2000000000,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,HIGH,NONE,both,,,,,,,,,정보통신방송기반조성,16763000000,16763000000,2,"[""FUND"", ""GENERAL_ACCOUNT""]",,17594000000,2,"[""FUND"", ""GENERAL_ACCOUNT""]",False,False,,1.0,UNAVAILABLE_MIXED_OR_UNLINKED,False,16763000000,16763000000,2,"[""FUND"", ""GENERAL_ACCOUNT""]",,,,,False,False,,1.0,UNAVAILABLE_MIXED_OR_UNLINKED,False,False,0.0,True,0.0,0.0,0.0,0.0,0.014598540145985401,0.03389830508474576,False,False,False,False,False,False,False,False,False,,,,,False,False,False,False,,,,,False,False,False,False,0,False,False,0,CONFIRMED,0,0,False,False,False,INFORMATION,MONITOR,5,DETAILED_PROJECT_REVIEW,"현재 신호 미검출, 신규 자료 유입 시 재점검",NO_REVIEW_SIGNAL,162:2024:문화및관광:문화예술:1600:GENERAL_ACCOUNT,5,0.0,equal_mean_of_three_signal_components,tiebreak_only,False,,,,,,,,MONITOR,MONITOR,6,NO_CURRENT_TRIGGER_DETECTED_NOT_SAFE_CONCLUSION,NOT_ASSESSED,REVIEW_WORKFLOW_ORDER_NOT_POLICY_EFFECTIVENESS_RANK,7,5,310,110
보건복지부,2023,Ⅳ-7,국민연금운영(급여지급),,,,,국민연금운영(급여지급),1,1,1,1,0,0,1,ALL_COMPARABLE_AT_OR_ABOVE_TARGET,"[""MOHW-2023-IV7-01""]",075,EXACT_NAME,True,사회복지,공적연금,7600,국민연금운영(급여지급),국민연금운영(급여지급),FUND,39085909000000,39085909000000,39040227402860,0.9988312515095914,COMPLETE,HIGH,1,1,0,"[""code:2023:075:532:7600:7631:401""]",JOINT_ANALYSIS,FULLY_REPORTED,FULLY_COMPARABLE,False,False,1,39085909000000,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,MEDIUM,NONE,both,1,,39085909000000,,43833885000000,,0.12147538899504678,,국민연금운영(급여지급),39085909000000,39085909000000,1,"[""FUND""]",43833885000000,43833885000000,1,"[""FUND""]",False,True,0.12147538899504678,1.0,PROGRAM_TOTAL_SINGLE_ACCOUNT,True,39085909000000,39085909000000,1,"[""FUND""]",,49660490000000,1,"[""FUND""]",False,False,,1.0,PROGRAM_TOTAL_SINGLE_ACCOUNT,False,True,0.0,True,0.0,0.0,0.0,0.0,1.0,1.0,False,False,False,False,False,False,False,False,True,1,39085909000000,43833885000000,0.12147538899504678,True,False,False,False,,,,,False,False,False,False,0,False,False,0,LIMITED,0,0,False,False,False,INFORMATION,MONITOR,5,DETAILED_PROJECT_REVIEW,"현재 신호 미검출, 신규 자료 유입 시 재점검",NO_REVIEW_SIGNAL,075:2023:사회복지:공적연금:7600:FUND,5,0.0,equal_mean_of_three_signal_components,tiebreak_only,False,,,,,,,,MONITOR,MONITOR,6,NO_CURRENT_TRIGGER_DETECTED_NOT_SAFE_CONCLUSION,NOT_ASSESSED,REVIEW_WORKFLOW_ORDER_NOT_POLICY_EFFECTIVENESS_RANK,8,3,311,103
중소벤처기업부,2022,Ⅱ-1,중소기업성장안정지원,,,,,중소기업성장안정지원,3,3,3,2,1,0,2,ALL_COMPARABLE_AT_OR_ABOVE_TARGET,"[""중기부-2022-II1-01"", ""중기부-2022-II1-02"", ""중기부-2022-II1-03""]",102,EXACT_NAME,True,산업·중소기업및에너지,중소기업및소상공인육성,1200,중소기업성장안정지원,중소기업성장안정지원,FUND,3510388000000,3510388000000,3510366123026,0.9999937679327756,COMPLETE,HIGH,8,8,0,"[""code:2022:102:503:1200:1234:303"", ""code:2022:102:503:1200:1235:301"", ""code:2022:102:584:1200:1253:301"", ""code:2022:102:584:1200:1254:301"", ""code:2022:102:584:1200:1261:301"", ""code:2022:102:584:1200:1261:302"", ""code:2022:102:584:1200:1261:303"", ""code:2022:102:584:1200:1271:302"", ""code:2022:102:584:1200:1272:301""]",JOINT_ANALYSIS,FULLY_REPORTED,PARTIALLY_COMPARABLE,False,False,8,3510388000000,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,MEDIUM,NONE,both,5,5,2781688000000,2781688000000,1964632000000,2125376000000,-0.29372668681750075,-0.23594019171093236,중소기업성장안정지원,5181942000000,4762388000000,3,"[""FUND"", ""GENERAL_ACCOUNT"", ""SPECIAL_ACCOUNT""]",2718898000000,2152532000000,2,"[""FUND"", ""GENERAL_ACCOUNT""]",False,False,,0.9190353732249416,UNAVAILABLE_MIXED_OR_UNLINKED,False,5181942000000,4762388000000,3,"[""FUND"", ""GENERAL_ACCOUNT"", ""SPECIAL_ACCOUNT""]",3430813000000,2693576000000,2,"[""FUND"", ""GENERAL_ACCOUNT""]",False,False,,0.9190353732249416,UNAVAILABLE_MIXED_OR_UNLINKED,False,False,0.0,True,0.0,0.0,0.0,0.0,0.9147286821705426,0.9545454545454546,False,False,False,False,False,False,False,False,False,5,2781688000000,1964632000000,-0.29372668681750075,False,False,False,False,5,2781688000000,2125376000000,-0.23594019171093236,False,False,False,False,0,False,False,0,LIMITED,0,0,False,False,False,INFORMATION,MONITOR,5,DETAILED_PROJECT_REVIEW,"현재 신호 미검출, 신규 자료 유입 시 재점검",NO_REVIEW_SIGNAL,102:2022:산업·중소기업및에너지:중소기업및소상공인육성:1200:FUND,5,0.0,equal_mean_of_three_signal_components,tiebreak_only,False,,,,,,,,MONITOR,MONITOR,6,NO_CURRENT_TRIGGER_DETECTED_NOT_SAFE_CONCLUSION,NOT_ASSESSED,REVIEW_WORKFLOW_ORDER_NOT_POLICY_EFFECTIVENESS_RANK,9,1,312,52
