candidate_id,ministry_code,field_name,sector_name,program_code,fiscal_year,account_type,performance_program_name,priority_reason,drilldown_selection_scope,program_performance_signal,project_performance_attributed,drilldown_role,project_id,account_code,account_name_budget_api,activity_code,activity_name_budget_api,subactivity_code,project_name,project_original_budget,project_current_budget,project_expenditure,project_remaining_amount,project_carryover,project_unused,execution_rate,budget_share_within_candidate,remaining_share_within_candidate,budget_rank_within_candidate,project_financial_signal_types,project_status,structural_change_type,financial_quality_level,rank_confidence,budget_ranking_eligible,execution_ranking_eligible,source_trace_v2,mean_scenario_rank,scenario_rank_range,mean_scenario_rank_within_ministry,scenario_rank_range_within_ministry,exploratory_consensus_order,all_scenario_top_5,all_scenario_top_5_within_ministry,project_review_group,project_review_order_within_candidate,review_sequence_overall,review_sequence_within_ministry
019:2023:사회복지:고용:1100:FUND,019,사회복지,고용,1100,2023,FUND,직업능력개발,PERFORMANCE_BELOW_TARGET;EXECUTION_MANAGEMENT;ACCOUNTING_ADJUSTMENT_CONTEXT,SCENARIO_RANKING_ELIGIBLE,True,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2023:019:541:1100:1151:352,541,고용보험기금,1151,실업자및근로자능력개발지원,352,내일배움카드(고보),887312000000,887388000000,655434432610,231953567390,32000000,231921567390,0.7386108811590871,0.46830055062702236,0.9014775370387834,1.0,REPEATED_STRONG_LOW_EXECUTION;MULTIPLE_FINANCIAL_SIGNALS,CONTINUING,,CLEAR,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2023.csv,5.25,11.0,3.5,3.0,1,False,True,PROJECT_FINANCIAL_SIGNAL,1,1,7
019:2023:사회복지:고용:1100:FUND,019,사회복지,고용,1100,2023,FUND,직업능력개발,PERFORMANCE_BELOW_TARGET;EXECUTION_MANAGEMENT;ACCOUNTING_ADJUSTMENT_CONTEXT,SCENARIO_RANKING_ELIGIBLE,True,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2023:019:541:1100:1152:350,541,고용보험기금,1152,사업주능력개발지원금,350,사업주직업훈련지원금,401405000000,401405000000,398365509610,3039490390,0,3039490390,0.9924278711276641,0.21185127950984536,0.011812848327627747,2.0,ACCOUNTING_ADJUSTMENT_PATTERN,CONTINUING,,CLEAR,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2023.csv,5.25,11.0,3.5,3.0,1,False,True,PROJECT_FINANCIAL_SIGNAL,2,2,8
019:2023:사회복지:고용:1100:FUND,019,사회복지,고용,1100,2023,FUND,직업능력개발,PERFORMANCE_BELOW_TARGET;EXECUTION_MANAGEMENT;ACCOUNTING_ADJUSTMENT_CONTEXT,SCENARIO_RANKING_ELIGIBLE,True,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2023:019:541:1100:1153:350,541,고용보험기금,1153,중소기업능력개발지원,350,국가인적자원개발컨소시엄지원,144521000000,144521000000,144286860890,234139110,0,234139110,0.9983798955861086,0.07627448279429096,0.0009099715541445581,4.0,ACCOUNTING_ADJUSTMENT_PATTERN,CONTINUING,,CLEAR,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2023.csv,5.25,11.0,3.5,3.0,1,False,True,PROJECT_FINANCIAL_SIGNAL,3,3,9
019:2023:사회복지:고용:1100:FUND,019,사회복지,고용,1100,2023,FUND,직업능력개발,PERFORMANCE_BELOW_TARGET;EXECUTION_MANAGEMENT;ACCOUNTING_ADJUSTMENT_CONTEXT,SCENARIO_RANKING_ELIGIBLE,True,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2023:019:541:1100:1154:356,541,고용보험기금,1154,한국산업인력공단능력개발사업지원,356,산업현장일학습병행지원,299232000000,299232000000,294609108510,4622891490,0,4622891490,0.9845508117781521,0.1579269866351691,0.01796666842116617,3.0,NONE,CONTINUING,,CLEAR,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2023.csv,5.25,11.0,3.5,3.0,1,False,True,LARGE_BUDGET_CONTEXT,4,4,10
019:2023:사회복지:고용:1100:FUND,019,사회복지,고용,1100,2023,FUND,직업능력개발,PERFORMANCE_BELOW_TARGET;EXECUTION_MANAGEMENT;ACCOUNTING_ADJUSTMENT_CONTEXT,SCENARIO_RANKING_ELIGIBLE,True,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2023:019:541:1100:1160:352,541,고용보험기금,1160,능력개발융자지원(융자),352,직업훈련생계비대부(융자),95559000000,95559000000,78952920000,16606080000,0,16606080000,0.8262217059617618,0.05043359305111125,0.06453881380965727,5.0,NONE,CONTINUING,,CLEAR,HIGH,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2023.csv,5.25,11.0,3.5,3.0,1,False,True,LARGE_BUDGET_CONTEXT,5,5,11
019:2023:사회복지:고용:1100:FUND,019,사회복지,고용,1100,2023,FUND,직업능력개발,PERFORMANCE_BELOW_TARGET;EXECUTION_MANAGEMENT;ACCOUNTING_ADJUSTMENT_CONTEXT,SCENARIO_RANKING_ELIGIBLE,True,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2023:019:541:1100:1155:350,541,고용보험기금,1155,한국폴리텍대학능력개발사업지원,350,기능인력양성및장비확충(폴리텍),53132000000,53132000000,52284400000,847600000,0,847600000,0.9840472784762478,0.028041708954589763,0.0032941608486208368,6.0,NONE,CONTINUING,,CLEAR,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2023.csv,5.25,11.0,3.5,3.0,1,False,True,LARGE_BUDGET_CONTEXT,6,6,12
019:2023:사회복지:고용:1100:FUND,019,사회복지,고용,1100,2023,FUND,직업능력개발,PERFORMANCE_BELOW_TARGET;EXECUTION_MANAGEMENT;ACCOUNTING_ADJUSTMENT_CONTEXT,SCENARIO_RANKING_ELIGIBLE,True,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2023:019:541:1100:1154:350,541,고용보험기금,1154,한국산업인력공단능력개발사업지원,350,중견.중소기업현장훈련지원,11121000000,11121000000,11121000000,0,0,0,1.0,0.005869379004818052,0.0,7.0,NONE,TERMINATED,TERMINATED,CLEAR,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2023.csv,5.25,11.0,3.5,3.0,1,False,True,LARGE_BUDGET_CONTEXT,7,7,13
019:2023:사회복지:고용:1100:FUND,019,사회복지,고용,1100,2023,FUND,직업능력개발,PERFORMANCE_BELOW_TARGET;EXECUTION_MANAGEMENT;ACCOUNTING_ADJUSTMENT_CONTEXT,SCENARIO_RANKING_ELIGIBLE,True,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2023:019:541:1100:1154:355,541,고용보험기금,1154,한국산업인력공단능력개발사업지원,355,외국인력고용지원,2467000000,2467000000,2467000000,0,0,0,1.0,0.001302019423153146,0.0,8.0,NONE,TERMINATED,TERMINATED,CLEAR,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2023.csv,5.25,11.0,3.5,3.0,1,False,True,LARGE_BUDGET_CONTEXT,8,8,14
019:2024:사회복지:고용:1100:FUND,019,사회복지,고용,1100,2024,FUND,직업능력개발,PERFORMANCE_BELOW_TARGET;EXECUTION_MANAGEMENT;ACCOUNTING_ADJUSTMENT_CONTEXT,SCENARIO_RANKING_ELIGIBLE,True,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2024:019:541:1100:1151:352,541,고용보험기금,1151,실업자및근로자능력개발지원,352,내일배움카드(고보),721342000000,721374000000,571022294370,150351705630,0,150351705630,0.7915759292267257,0.4429808239098688,0.8203047985575084,1.0,REPEATED_STRONG_LOW_EXECUTION;MULTIPLE_FINANCIAL_SIGNALS,CONTINUING,,INFORMATIONAL,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2024.csv,6.25,11.0,2.0,3.0,2,False,True,PROJECT_FINANCIAL_SIGNAL,1,9,1
019:2024:사회복지:고용:1100:FUND,019,사회복지,고용,1100,2024,FUND,직업능력개발,PERFORMANCE_BELOW_TARGET;EXECUTION_MANAGEMENT;ACCOUNTING_ADJUSTMENT_CONTEXT,SCENARIO_RANKING_ELIGIBLE,True,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2024:019:541:1100:1153:350,541,고용보험기금,1153,중소기업능력개발지원,350,국가인적자원개발컨소시엄지원,125000000000,125000000000,124801833300,198166700,0,198166700,0.9984146664,0.0767633147504701,0.0010811789214040736,4.0,ACCOUNTING_ADJUSTMENT_PATTERN,CONTINUING,,CLEAR,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2024.csv,6.25,11.0,2.0,3.0,2,False,True,PROJECT_FINANCIAL_SIGNAL,2,10,2
019:2024:사회복지:고용:1100:FUND,019,사회복지,고용,1100,2024,FUND,직업능력개발,PERFORMANCE_BELOW_TARGET;EXECUTION_MANAGEMENT;ACCOUNTING_ADJUSTMENT_CONTEXT,SCENARIO_RANKING_ELIGIBLE,True,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2024:019:541:1100:1160:352,541,고용보험기금,1160,능력개발융자지원(융자),352,직업훈련생계비대부(융자),45492000000,45492000000,25054590000,20437410000,0,20437410000,0.5507471643365867,0.027936933717027084,0.11150459133695434,6.0,REPEATED_STRONG_LOW_EXECUTION;BUDGET_RAPID_DECREASE;MULTIPLE_FINANCIAL_SIGNALS,CONTINUING,,CLEAR,HIGH,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2024.csv,6.25,11.0,2.0,3.0,2,False,True,PROJECT_FINANCIAL_SIGNAL,3,11,3
019:2024:사회복지:고용:1100:FUND,019,사회복지,고용,1100,2024,FUND,직업능력개발,PERFORMANCE_BELOW_TARGET;EXECUTION_MANAGEMENT;ACCOUNTING_ADJUSTMENT_CONTEXT,SCENARIO_RANKING_ELIGIBLE,True,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2024:019:541:1100:1152:350,541,고용보험기금,1152,사업주능력개발지원금,350,사업주직업훈련지원금,369690000000,369690000000,368022942870,1667057130,0,1667057130,0.995490662095269,0.22702903864081034,0.009095307282870283,2.0,NONE,CONTINUING,,CLEAR,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2024.csv,6.25,11.0,2.0,3.0,2,False,True,LARGE_BUDGET_CONTEXT,4,12,4
019:2024:사회복지:고용:1100:FUND,019,사회복지,고용,1100,2024,FUND,직업능력개발,PERFORMANCE_BELOW_TARGET;EXECUTION_MANAGEMENT;ACCOUNTING_ADJUSTMENT_CONTEXT,SCENARIO_RANKING_ELIGIBLE,True,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2024:019:541:1100:1154:356,541,고용보험기금,1154,한국산업인력공단능력개발사업지원,356,산업현장일학습병행지원,311632000000,311632000000,301546729910,10085270090,0,10085270090,0.9676372449234996,0.19137524241854798,0.055024287319589846,3.0,NONE,CONTINUING,,CLEAR,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2024.csv,6.25,11.0,2.0,3.0,2,False,True,LARGE_BUDGET_CONTEXT,5,13,5
019:2024:사회복지:고용:1100:FUND,019,사회복지,고용,1100,2024,FUND,직업능력개발,PERFORMANCE_BELOW_TARGET;EXECUTION_MANAGEMENT;ACCOUNTING_ADJUSTMENT_CONTEXT,SCENARIO_RANKING_ELIGIBLE,True,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2024:019:541:1100:1155:350,541,고용보험기금,1155,한국폴리텍대학능력개발사업지원,350,기능인력양성및장비확충(폴리텍),55226000000,55226000000,54678000000,548000000,0,548000000,0.9900771375801253,0.0339146465632757,0.0029898365816730683,5.0,NONE,CONTINUING,,CLEAR,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2024.csv,6.25,11.0,2.0,3.0,2,False,True,LARGE_BUDGET_CONTEXT,6,14,6
075:2023:보건:보건의료:4000:RESPONSIBLE_OPERATION_ACCOUNT,075,보건,보건의료,4000,2023,RESPONSIBLE_OPERATION_ACCOUNT,국립춘천병원,PERFORMANCE_BELOW_TARGET;EXECUTION_MANAGEMENT;BUDGET_PERFORMANCE_MISMATCH,SCENARIO_RANKING_ELIGIBLE,True,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2023:075:436:4000:4031:306,436,국립춘천병원,4031,춘천병원 운영(손익),306,춘천병원 병원관리 및 운영(손익),3931000000,3931000000,2411932300,1519067700,0,1519067700,0.613567107606207,0.6903758342114507,0.5818425259799974,1.0,REPEATED_STRONG_LOW_EXECUTION,CONTINUING,,INFORMATIONAL,HIGH,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2023.csv,9.5,30.0,3.25,9.0,3,False,False,PROJECT_FINANCIAL_SIGNAL,1,15,1
075:2023:보건:보건의료:4000:RESPONSIBLE_OPERATION_ACCOUNT,075,보건,보건의료,4000,2023,RESPONSIBLE_OPERATION_ACCOUNT,국립춘천병원,PERFORMANCE_BELOW_TARGET;EXECUTION_MANAGEMENT;BUDGET_PERFORMANCE_MISMATCH,SCENARIO_RANKING_ELIGIBLE,True,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2023:075:436:4000:4061:301,436,국립춘천병원,4061,춘천병원 운영(자본),301,춘천병원 병원관리 및 운영(자본),1238000000,1448502000,453718110,994783890,961776240,33007650,0.31323264310301263,0.21742184755883387,0.38102816047093085,2.0,REPEATED_STRONG_LOW_EXECUTION;REPEATED_YEAR_END_CONCENTRATION;BUDGET_RAPID_INCREASE;MULTIPLE_FINANCIAL_SIGNALS,CONTINUING,,CLEAR,HIGH,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2023.csv,9.5,30.0,3.25,9.0,3,False,False,PROJECT_FINANCIAL_SIGNAL,2,16,2
075:2023:보건:보건의료:4000:RESPONSIBLE_OPERATION_ACCOUNT,075,보건,보건의료,4000,2023,RESPONSIBLE_OPERATION_ACCOUNT,국립춘천병원,PERFORMANCE_BELOW_TARGET;EXECUTION_MANAGEMENT;BUDGET_PERFORMANCE_MISMATCH,SCENARIO_RANKING_ELIGIBLE,True,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2023:075:436:4000:4031:301,436,국립춘천병원,4031,춘천병원 운영(손익),301,국립춘천병원 건강보험부담금(손익),309000000,309000000,267502930,41497070,0,41497070,0.8657052750809061,0.05426765015806112,0.015894459496155946,3.0,REPEATED_MODERATE_LOW_EXECUTION,CONTINUING,,CLEAR,HIGH,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2023.csv,9.5,30.0,3.25,9.0,3,False,False,PROJECT_FINANCIAL_SIGNAL,3,17,3
075:2023:보건:보건의료:4000:RESPONSIBLE_OPERATION_ACCOUNT,075,보건,보건의료,4000,2023,RESPONSIBLE_OPERATION_ACCOUNT,국립춘천병원,PERFORMANCE_BELOW_TARGET;EXECUTION_MANAGEMENT;BUDGET_PERFORMANCE_MISMATCH,SCENARIO_RANKING_ELIGIBLE,True,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2023:075:436:4000:4032:500,436,국립춘천병원,4032,춘천병원 정보화사업(손익),500,"춘천병원 전산주요사업(정보화,손익)",87000000,87000000,59575220,27424780,0,27424780,0.6847726436781609,0.015279241306638568,0.01050440560986565,5.0,REPEATED_STRONG_LOW_EXECUTION;MULTIPLE_FINANCIAL_SIGNALS,CONTINUING,,CLEAR,HIGH,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2023.csv,9.5,30.0,3.25,9.0,3,False,False,PROJECT_FINANCIAL_SIGNAL,4,18,4
075:2023:보건:보건의료:4000:RESPONSIBLE_OPERATION_ACCOUNT,075,보건,보건의료,4000,2023,RESPONSIBLE_OPERATION_ACCOUNT,국립춘천병원,PERFORMANCE_BELOW_TARGET;EXECUTION_MANAGEMENT;BUDGET_PERFORMANCE_MISMATCH,SCENARIO_RANKING_ELIGIBLE,True,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2023:075:436:4000:4031:650,436,국립춘천병원,4031,춘천병원 운영(손익),650,춘천병원 교육 및 실습 수입대체경비,22000000,101600000,76894940,24705060,0,24705060,0.7568399606299212,0.003863716192483316,0.009462681956102018,6.0,BUDGET_RAPID_DECREASE;MULTIPLE_FINANCIAL_SIGNALS,CONTINUING,,CLEAR,HIGH,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2023.csv,9.5,30.0,3.25,9.0,3,False,False,PROJECT_FINANCIAL_SIGNAL,5,19,5
075:2023:보건:보건의료:4000:RESPONSIBLE_OPERATION_ACCOUNT,075,보건,보건의료,4000,2023,RESPONSIBLE_OPERATION_ACCOUNT,국립춘천병원,PERFORMANCE_BELOW_TARGET;EXECUTION_MANAGEMENT;BUDGET_PERFORMANCE_MISMATCH,SCENARIO_RANKING_ELIGIBLE,True,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2023:075:436:4000:4062:500,436,국립춘천병원,4062,춘천병원정보화사업(자본),500,"춘천병원 전산주요사업(정보화,자본)",107000000,107000000,103690130,3309870,0,3309870,0.9690666355140187,0.01879171057253249,0.001267766486948155,4.0,MULTIPLE_FINANCIAL_SIGNALS,CONTINUING,,CLEAR,HIGH,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2023.csv,9.5,30.0,3.25,9.0,3,False,False,PROGRAM_STRUCTURE_CONTEXT,6,20,6
019:2023:사회복지:고용:1000:FUND,019,사회복지,고용,1000,2023,FUND,고용창출,PERFORMANCE_BELOW_TARGET;EXECUTION_MANAGEMENT;BUDGET_PERFORMANCE_MISMATCH;ACCOUNTING_ADJUSTMENT_CONTEXT,SCENARIO_RANKING_ELIGIBLE,True,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2023:019:541:1000:1046:351,541,고용보험기금,1046,고용창출장려금,351,청년추가고용장려금,229358000000,229358000000,70388716820,158969283180,0,158969283180,0.30689453526800897,0.2509936528780915,0.5225907542344403,1.0,REPEATED_STRONG_LOW_EXECUTION;ACCOUNTING_ADJUSTMENT_PATTERN;BUDGET_RAPID_DECREASE;MULTIPLE_FINANCIAL_SIGNALS,CONTINUING,,INFORMATIONAL,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2023.csv,9.5,34.0,4.0,8.0,4,False,False,PROJECT_FINANCIAL_SIGNAL,1,21,15
019:2023:사회복지:고용:1000:FUND,019,사회복지,고용,1000,2023,FUND,고용창출,PERFORMANCE_BELOW_TARGET;EXECUTION_MANAGEMENT;BUDGET_PERFORMANCE_MISMATCH;ACCOUNTING_ADJUSTMENT_CONTEXT,SCENARIO_RANKING_ELIGIBLE,True,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2023:019:541:1000:1061:350,541,고용보험기금,1061,청년내일채움공제(고보),350,청년내일채움공제(고보),210693000000,210693000000,172780772500,37912227500,0,37912227500,0.8200593873550617,0.23056795797767565,0.12463149589407797,2.0,REPEATED_MODERATE_LOW_EXECUTION;BUDGET_RAPID_DECREASE;MULTIPLE_FINANCIAL_SIGNALS,CONTINUING,,INFORMATIONAL,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2023.csv,9.5,34.0,4.0,8.0,4,False,False,PROJECT_FINANCIAL_SIGNAL,2,22,16
019:2023:사회복지:고용:1000:FUND,019,사회복지,고용,1000,2023,FUND,고용창출,PERFORMANCE_BELOW_TARGET;EXECUTION_MANAGEMENT;BUDGET_PERFORMANCE_MISMATCH;ACCOUNTING_ADJUSTMENT_CONTEXT,SCENARIO_RANKING_ELIGIBLE,True,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2023:019:541:1000:1045:350,541,고용보험기금,1045,고용유지지원금,350,고용유지지원금,197374000000,197374000000,126956302010,70417697990,0,70417697990,0.6432270816318258,0.21599255854672794,0.23148898433654705,3.0,REPEATED_STRONG_LOW_EXECUTION;BUDGET_RAPID_DECREASE;MULTIPLE_FINANCIAL_SIGNALS,CONTINUING,,CLEAR,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2023.csv,9.5,34.0,4.0,8.0,4,False,False,PROJECT_FINANCIAL_SIGNAL,3,23,17
019:2023:사회복지:고용:1000:FUND,019,사회복지,고용,1000,2023,FUND,고용창출,PERFORMANCE_BELOW_TARGET;EXECUTION_MANAGEMENT;BUDGET_PERFORMANCE_MISMATCH;ACCOUNTING_ADJUSTMENT_CONTEXT,SCENARIO_RANKING_ELIGIBLE,True,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2023:019:541:1000:1046:350,541,고용보험기금,1046,고용창출장려금,350,고용창출장려금,139407000000,139407000000,103562005720,35844994280,0,35844994280,0.7428752194653067,0.1525574523965857,0.11783573670080631,4.0,REPEATED_STRONG_LOW_EXECUTION;ACCOUNTING_ADJUSTMENT_PATTERN;BUDGET_RAPID_DECREASE;MULTIPLE_FINANCIAL_SIGNALS,CONTINUING,,INFORMATIONAL,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2023.csv,9.5,34.0,4.0,8.0,4,False,False,PROJECT_FINANCIAL_SIGNAL,4,24,18
019:2023:사회복지:고용:1000:FUND,019,사회복지,고용,1000,2023,FUND,고용창출,PERFORMANCE_BELOW_TARGET;EXECUTION_MANAGEMENT;BUDGET_PERFORMANCE_MISMATCH;ACCOUNTING_ADJUSTMENT_CONTEXT,SCENARIO_RANKING_ELIGIBLE,True,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2023:019:541:1000:1056:353,541,고용보험기금,1056,지역고용촉진지원,353,지역고용촉진지원금,20127000000,20127000000,20126967690,32310,0,32310,0.999998394693695,0.022025607353906764,1.0621490473852162e-07,7.0,ACCOUNTING_ADJUSTMENT_PATTERN,CONTINUING,,CLEAR,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2023.csv,9.5,34.0,4.0,8.0,4,False,False,PROJECT_FINANCIAL_SIGNAL,5,25,19
019:2023:사회복지:고용:1000:FUND,019,사회복지,고용,1000,2023,FUND,고용창출,PERFORMANCE_BELOW_TARGET;EXECUTION_MANAGEMENT;BUDGET_PERFORMANCE_MISMATCH;ACCOUNTING_ADJUSTMENT_CONTEXT,SCENARIO_RANKING_ELIGIBLE,True,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2023:019:541:1000:1049:354,541,고용보험기금,1049,건설근로자고용지원금,354,건설근로자기능향상및취업지원,10500000000,10500000000,10497749100,2250900,0,2250900,0.9997856285714286,0.01149047931713723,7.399539742368873e-06,9.0,ACCOUNTING_ADJUSTMENT_PATTERN,TERMINATED,TERMINATED,INFORMATIONAL,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2023.csv,9.5,34.0,4.0,8.0,4,False,False,PROJECT_FINANCIAL_SIGNAL,6,26,20
019:2023:사회복지:고용:1000:FUND,019,사회복지,고용,1000,2023,FUND,고용창출,PERFORMANCE_BELOW_TARGET;EXECUTION_MANAGEMENT;BUDGET_PERFORMANCE_MISMATCH;ACCOUNTING_ADJUSTMENT_CONTEXT,SCENARIO_RANKING_ELIGIBLE,True,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2023:019:541:1000:1083:355,541,고용보험기금,1083,고용보험징수관리,355,고용보험적용부과 정보시스템 구축(정보화),5678000000,5678000000,5677824200,175800,0,175800,0.9999690383938006,0.006213613482162399,5.779195373887991e-07,11.0,BUDGET_RAPID_DECREASE,CONTINUING,,CLEAR,HIGH,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2023.csv,9.5,34.0,4.0,8.0,4,False,False,PROJECT_FINANCIAL_SIGNAL,7,27,21
