candidate_id,ministry_code,field_name,sector_name,program_code,fiscal_year,account_type,performance_program_name,program_level_priority_reason_context,all_scenario_top_5,all_scenario_top_5_within_ministry,drilldown_selection_scope,program_level_reported_target_context_signal,program_context_grain,program_context_disclaimer,project_performance_attributed,drilldown_role,project_id,account_code,account_name_budget_api,activity_code,activity_name_budget_api,subactivity_code,project_name,project_original_budget,project_current_budget,project_expenditure,project_remaining_amount,project_carryover,project_unused,execution_rate,budget_share_within_candidate,remaining_share_within_candidate,budget_rank_within_candidate,project_financial_signal_types,project_status,structural_change_type,financial_quality_level,rank_confidence,budget_ranking_eligible,execution_ranking_eligible,source_trace_v2
019:2023:사회복지:고용:1100:FUND,019,사회복지,고용,1100,2023,FUND,직업능력개발,PERFORMANCE_BELOW_TARGET;EXECUTION_MANAGEMENT;ACCOUNTING_ADJUSTMENT_CONTEXT,False,True,WITHIN_MINISTRY,True,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2023:019:541:1100:1151:352,541,고용보험기금,1151,실업자및근로자능력개발지원,352,내일배움카드(고보),887312000000,887388000000,655434432610,231953567390,32000000,231921567390,0.7386108811590871,0.46830055062702236,0.9014775370387834,1.0,NONE,CONTINUING,,CLEAR,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2023.csv
019:2023:사회복지:고용:1100:FUND,019,사회복지,고용,1100,2023,FUND,직업능력개발,PERFORMANCE_BELOW_TARGET;EXECUTION_MANAGEMENT;ACCOUNTING_ADJUSTMENT_CONTEXT,False,True,WITHIN_MINISTRY,True,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2023:019:541:1100:1152:350,541,고용보험기금,1152,사업주능력개발지원금,350,사업주직업훈련지원금,401405000000,401405000000,398365509610,3039490390,0,3039490390,0.9924278711276641,0.21185127950984536,0.011812848327627747,2.0,ACCOUNTING_ADJUSTMENT_PATTERN,CONTINUING,,CLEAR,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2023.csv
019:2023:사회복지:고용:1100:FUND,019,사회복지,고용,1100,2023,FUND,직업능력개발,PERFORMANCE_BELOW_TARGET;EXECUTION_MANAGEMENT;ACCOUNTING_ADJUSTMENT_CONTEXT,False,True,WITHIN_MINISTRY,True,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2023:019:541:1100:1154:356,541,고용보험기금,1154,한국산업인력공단능력개발사업지원,356,산업현장일학습병행지원,299232000000,299232000000,294609108510,4622891490,0,4622891490,0.9845508117781521,0.1579269866351691,0.01796666842116617,3.0,NONE,CONTINUING,,CLEAR,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2023.csv
019:2023:사회복지:고용:1100:FUND,019,사회복지,고용,1100,2023,FUND,직업능력개발,PERFORMANCE_BELOW_TARGET;EXECUTION_MANAGEMENT;ACCOUNTING_ADJUSTMENT_CONTEXT,False,True,WITHIN_MINISTRY,True,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2023:019:541:1100:1153:350,541,고용보험기금,1153,중소기업능력개발지원,350,국가인적자원개발컨소시엄지원,144521000000,144521000000,144286860890,234139110,0,234139110,0.9983798955861086,0.07627448279429096,0.0009099715541445581,4.0,ACCOUNTING_ADJUSTMENT_PATTERN;MULTIPLE_FINANCIAL_SIGNALS,CONTINUING,,CLEAR,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2023.csv
019:2023:사회복지:고용:1100:FUND,019,사회복지,고용,1100,2023,FUND,직업능력개발,PERFORMANCE_BELOW_TARGET;EXECUTION_MANAGEMENT;ACCOUNTING_ADJUSTMENT_CONTEXT,False,True,WITHIN_MINISTRY,True,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2023:019:541:1100:1160:352,541,고용보험기금,1160,능력개발융자지원(융자),352,직업훈련생계비대부(융자),95559000000,95559000000,78952920000,16606080000,0,16606080000,0.8262217059617618,0.05043359305111125,0.06453881380965727,5.0,NONE,CONTINUING,,CLEAR,HIGH,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2023.csv
019:2023:사회복지:고용:1100:FUND,019,사회복지,고용,1100,2023,FUND,직업능력개발,PERFORMANCE_BELOW_TARGET;EXECUTION_MANAGEMENT;ACCOUNTING_ADJUSTMENT_CONTEXT,False,True,WITHIN_MINISTRY,True,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2023:019:541:1100:1155:350,541,고용보험기금,1155,한국폴리텍대학능력개발사업지원,350,기능인력양성및장비확충(폴리텍),53132000000,53132000000,52284400000,847600000,0,847600000,0.9840472784762478,0.028041708954589763,0.0032941608486208368,6.0,NONE,CONTINUING,,CLEAR,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2023.csv
019:2023:사회복지:고용:1100:FUND,019,사회복지,고용,1100,2023,FUND,직업능력개발,PERFORMANCE_BELOW_TARGET;EXECUTION_MANAGEMENT;ACCOUNTING_ADJUSTMENT_CONTEXT,False,True,WITHIN_MINISTRY,True,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2023:019:541:1100:1154:350,541,고용보험기금,1154,한국산업인력공단능력개발사업지원,350,중견.중소기업현장훈련지원,11121000000,11121000000,11121000000,0,0,0,1.0,0.005869379004818052,0.0,7.0,NONE,TERMINATED,TERMINATED,CLEAR,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2023.csv
019:2023:사회복지:고용:1100:FUND,019,사회복지,고용,1100,2023,FUND,직업능력개발,PERFORMANCE_BELOW_TARGET;EXECUTION_MANAGEMENT;ACCOUNTING_ADJUSTMENT_CONTEXT,False,True,WITHIN_MINISTRY,True,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2023:019:541:1100:1154:355,541,고용보험기금,1154,한국산업인력공단능력개발사업지원,355,외국인력고용지원,2467000000,2467000000,2467000000,0,0,0,1.0,0.001302019423153146,0.0,8.0,NONE,TERMINATED,TERMINATED,CLEAR,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2023.csv
019:2024:사회복지:고용:1100:FUND,019,사회복지,고용,1100,2024,FUND,직업능력개발,PERFORMANCE_BELOW_TARGET;EXECUTION_MANAGEMENT;ACCOUNTING_ADJUSTMENT_CONTEXT,False,True,WITHIN_MINISTRY,True,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2024:019:541:1100:1151:352,541,고용보험기금,1151,실업자및근로자능력개발지원,352,내일배움카드(고보),721342000000,721374000000,571022294370,150351705630,0,150351705630,0.7915759292267257,0.4429808239098688,0.8203047985575084,1.0,REPEATED_STRONG_LOW_EXECUTION;MULTIPLE_FINANCIAL_SIGNALS,CONTINUING,,INFORMATIONAL,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2024.csv
019:2024:사회복지:고용:1100:FUND,019,사회복지,고용,1100,2024,FUND,직업능력개발,PERFORMANCE_BELOW_TARGET;EXECUTION_MANAGEMENT;ACCOUNTING_ADJUSTMENT_CONTEXT,False,True,WITHIN_MINISTRY,True,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2024:019:541:1100:1152:350,541,고용보험기금,1152,사업주능력개발지원금,350,사업주직업훈련지원금,369690000000,369690000000,368022942870,1667057130,0,1667057130,0.995490662095269,0.22702903864081034,0.009095307282870283,2.0,NONE,CONTINUING,,CLEAR,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2024.csv
019:2024:사회복지:고용:1100:FUND,019,사회복지,고용,1100,2024,FUND,직업능력개발,PERFORMANCE_BELOW_TARGET;EXECUTION_MANAGEMENT;ACCOUNTING_ADJUSTMENT_CONTEXT,False,True,WITHIN_MINISTRY,True,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2024:019:541:1100:1154:356,541,고용보험기금,1154,한국산업인력공단능력개발사업지원,356,산업현장일학습병행지원,311632000000,311632000000,301546729910,10085270090,0,10085270090,0.9676372449234996,0.19137524241854798,0.055024287319589846,3.0,NONE,CONTINUING,,CLEAR,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2024.csv
019:2024:사회복지:고용:1100:FUND,019,사회복지,고용,1100,2024,FUND,직업능력개발,PERFORMANCE_BELOW_TARGET;EXECUTION_MANAGEMENT;ACCOUNTING_ADJUSTMENT_CONTEXT,False,True,WITHIN_MINISTRY,True,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2024:019:541:1100:1153:350,541,고용보험기금,1153,중소기업능력개발지원,350,국가인적자원개발컨소시엄지원,125000000000,125000000000,124801833300,198166700,0,198166700,0.9984146664,0.0767633147504701,0.0010811789214040736,4.0,ACCOUNTING_ADJUSTMENT_PATTERN;MULTIPLE_FINANCIAL_SIGNALS,CONTINUING,,CLEAR,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2024.csv
019:2024:사회복지:고용:1100:FUND,019,사회복지,고용,1100,2024,FUND,직업능력개발,PERFORMANCE_BELOW_TARGET;EXECUTION_MANAGEMENT;ACCOUNTING_ADJUSTMENT_CONTEXT,False,True,WITHIN_MINISTRY,True,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2024:019:541:1100:1155:350,541,고용보험기금,1155,한국폴리텍대학능력개발사업지원,350,기능인력양성및장비확충(폴리텍),55226000000,55226000000,54678000000,548000000,0,548000000,0.9900771375801253,0.0339146465632757,0.0029898365816730683,5.0,NONE,CONTINUING,,CLEAR,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2024.csv
019:2024:사회복지:고용:1100:FUND,019,사회복지,고용,1100,2024,FUND,직업능력개발,PERFORMANCE_BELOW_TARGET;EXECUTION_MANAGEMENT;ACCOUNTING_ADJUSTMENT_CONTEXT,False,True,WITHIN_MINISTRY,True,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2024:019:541:1100:1160:352,541,고용보험기금,1160,능력개발융자지원(융자),352,직업훈련생계비대부(융자),45492000000,45492000000,25054590000,20437410000,0,20437410000,0.5507471643365867,0.027936933717027084,0.11150459133695434,6.0,MULTIPLE_FINANCIAL_SIGNALS,CONTINUING,,CLEAR,HIGH,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2024.csv
102:2022:산업·중소기업및에너지:중소기업및소상공인육성:4100:FUND,102,산업·중소기업및에너지,중소기업및소상공인육성,4100,2022,FUND,소상공인·전통시장지원,PERFORMANCE_BELOW_TARGET;PROGRAM_STRUCTURE_CONTEXT,False,True,WITHIN_MINISTRY,True,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2022:102:503:4100:4131:317,503,소상공인시장진흥기금,4131,소상공인지원(기금),317,소상공인성장지원,35427368000000,35427368000000,35425370088140,1997911860,0,1997911860,0.9999436054109354,0.7518581326968388,0.20859037859198337,1.0,PROGRAM_BUDGET_CONCENTRATION,OBSERVATION_START,LEFT_CENSORED,CLEAR,LOW,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2022.csv
102:2022:산업·중소기업및에너지:중소기업및소상공인육성:4100:FUND,102,산업·중소기업및에너지,중소기업및소상공인육성,4100,2022,FUND,소상공인·전통시장지원,PERFORMANCE_BELOW_TARGET;PROGRAM_STRUCTURE_CONTEXT,False,True,WITHIN_MINISTRY,True,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2022:102:503:4100:4131:325,503,소상공인시장진흥기금,4131,소상공인지원(기금),325,소상공인 손실보상 제도화,7393584000000,7393584000000,7390055256630,3528743370,535704420,2993038950,0.9995227289809652,0.15691050659414563,0.36841560943646995,2.0,PROGRAM_BUDGET_CONCENTRATION,OBSERVATION_START,LEFT_CENSORED,CLEAR,LOW,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2022.csv
102:2022:산업·중소기업및에너지:중소기업및소상공인육성:4100:FUND,102,산업·중소기업및에너지,중소기업및소상공인육성,4100,2022,FUND,소상공인·전통시장지원,PERFORMANCE_BELOW_TARGET;PROGRAM_STRUCTURE_CONTEXT,False,True,WITHIN_MINISTRY,True,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2022:102:503:4100:4151:301,503,소상공인시장진흥기금,4151,소상공인지원융자(기금),301,소상공인지원(융자),3508200000000,3508200000000,3508193120000,6880000,0,6880000,0.9999980388803374,0.07445285523686235,0.0007183008587340013,3.0,PROGRAM_BUDGET_CONCENTRATION,OBSERVATION_START,LEFT_CENSORED,CLEAR,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2022.csv
102:2022:산업·중소기업및에너지:중소기업및소상공인육성:4100:FUND,102,산업·중소기업및에너지,중소기업및소상공인육성,4100,2022,FUND,소상공인·전통시장지원,PERFORMANCE_BELOW_TARGET;PROGRAM_STRUCTURE_CONTEXT,False,True,WITHIN_MINISTRY,True,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2022:102:503:4100:4154:304,503,소상공인시장진흥기금,4154,전통시장활성화지원(기금),304,시장경영혁신지원,430243000000,430243000000,429287376000,955624000,0,955624000,0.9977788737992251,0.009130841969007859,0.0997711540445961,4.0,PROGRAM_BUDGET_CONCENTRATION,OBSERVATION_START,LEFT_CENSORED,CLEAR,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2022.csv
102:2022:산업·중소기업및에너지:중소기업및소상공인육성:4100:FUND,102,산업·중소기업및에너지,중소기업및소상공인육성,4100,2022,FUND,소상공인·전통시장지원,PERFORMANCE_BELOW_TARGET;PROGRAM_STRUCTURE_CONTEXT,False,True,WITHIN_MINISTRY,True,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2022:102:503:4100:4131:319,503,소상공인시장진흥기금,4131,소상공인지원(기금),319,소상공인재기지원,169554000000,169554000000,169554000000,0,0,0,1.0,0.0035983636670745564,0.0,5.0,PROGRAM_BUDGET_CONCENTRATION,OBSERVATION_START,LEFT_CENSORED,CLEAR,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2022.csv
102:2022:산업·중소기업및에너지:중소기업및소상공인육성:4100:FUND,102,산업·중소기업및에너지,중소기업및소상공인육성,4100,2022,FUND,소상공인·전통시장지원,PERFORMANCE_BELOW_TARGET;PROGRAM_STRUCTURE_CONTEXT,False,True,WITHIN_MINISTRY,True,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2022:102:503:4100:4131:322,503,소상공인시장진흥기금,4131,소상공인지원(기금),322,소상공인 스마트화 지원,96250000000,96250000000,96250000000,0,0,0,1.0,0.0020426678400741125,0.0,6.0,PROGRAM_BUDGET_CONCENTRATION,OBSERVATION_START,LEFT_CENSORED,CLEAR,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2022.csv
102:2022:산업·중소기업및에너지:중소기업및소상공인육성:4100:FUND,102,산업·중소기업및에너지,중소기업및소상공인육성,4100,2022,FUND,소상공인·전통시장지원,PERFORMANCE_BELOW_TARGET;PROGRAM_STRUCTURE_CONTEXT,False,True,WITHIN_MINISTRY,True,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2022:102:503:4100:4131:318,503,소상공인시장진흥기금,4131,소상공인지원(기금),318,소공인특화지원,36470000000,36470000000,33381000000,3089000000,0,3089000000,0.9153002467781738,0.0007739854143117182,0.32250455706821657,7.0,PROGRAM_BUDGET_CONCENTRATION;MULTIPLE_FINANCIAL_SIGNALS,OBSERVATION_START,LEFT_CENSORED,CLEAR,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2022.csv
102:2022:산업·중소기업및에너지:중소기업및소상공인육성:4100:FUND,102,산업·중소기업및에너지,중소기업및소상공인육성,4100,2022,FUND,소상공인·전통시장지원,PERFORMANCE_BELOW_TARGET;PROGRAM_STRUCTURE_CONTEXT,False,True,WITHIN_MINISTRY,True,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2022:102:503:4100:4131:321,503,소상공인시장진흥기금,4131,소상공인지원(기금),321,소상공인지원인프라,31445000000,31445000000,31445000000,0,0,0,1.0,0.0006673422361675893,0.0,8.0,PROGRAM_BUDGET_CONCENTRATION,OBSERVATION_START,LEFT_CENSORED,CLEAR,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2022.csv
102:2022:산업·중소기업및에너지:중소기업및소상공인육성:4100:FUND,102,산업·중소기업및에너지,중소기업및소상공인육성,4100,2022,FUND,소상공인·전통시장지원,PERFORMANCE_BELOW_TARGET;PROGRAM_STRUCTURE_CONTEXT,False,True,WITHIN_MINISTRY,True,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2022:102:503:4100:4131:316,503,소상공인시장진흥기금,4131,소상공인지원(기금),316,소상공인창업지원,22925000000,22925000000,22925000000,0,0,0,1.0,0.0004865263400903795,0.0,9.0,PROGRAM_BUDGET_CONCENTRATION,OBSERVATION_START,LEFT_CENSORED,CLEAR,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2022.csv
102:2022:산업·중소기업및에너지:중소기업및소상공인육성:4100:FUND,102,산업·중소기업및에너지,중소기업및소상공인육성,4100,2022,FUND,소상공인·전통시장지원,PERFORMANCE_BELOW_TARGET;PROGRAM_STRUCTURE_CONTEXT,False,True,WITHIN_MINISTRY,True,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2022:102:503:4100:4131:320,503,소상공인시장진흥기금,4131,소상공인지원(기금),320,소상공인 자영업자를 위한 생활혁신형 기술개발(R&D),3712000000,3712000000,3712000000,0,0,0,1.0,7.877800542706603e-05,0.0,10.0,PROGRAM_BUDGET_CONCENTRATION,OBSERVATION_START,LEFT_CENSORED,CLEAR,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2022.csv
102:2023:산업·중소기업및에너지:중소기업및소상공인육성:2100:GENERAL_ACCOUNT,102,산업·중소기업및에너지,중소기업및소상공인육성,2100,2023,GENERAL_ACCOUNT,중소기업기술개발지원,PERFORMANCE_BELOW_TARGET;BUDGET_PERFORMANCE_MISMATCH,False,True,WITHIN_MINISTRY,True,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2023:102:110:2100:2134:309,110,일반회계,2134,기술개발지원(R&D),309,창업성장기술개발(R&D),442332000000,442332000000,442332000000,0,0,0,1.0,0.29865987511613334,0.0,1.0,NONE,CONTINUING,,CLEAR,HIGH,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2023.csv
102:2023:산업·중소기업및에너지:중소기업및소상공인육성:2100:GENERAL_ACCOUNT,102,산업·중소기업및에너지,중소기업및소상공인육성,2100,2023,GENERAL_ACCOUNT,중소기업기술개발지원,PERFORMANCE_BELOW_TARGET;BUDGET_PERFORMANCE_MISMATCH,False,True,WITHIN_MINISTRY,True,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2023:102:110:2100:2134:302,110,일반회계,2134,기술개발지원(R&D),302,중소기업기술혁신개발(R&D),364113000000,364113000000,364113000000,0,0,0,1.0,0.2458468822245749,0.0,2.0,NONE,CONTINUING,,CLEAR,HIGH,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2023.csv
102:2023:산업·중소기업및에너지:중소기업및소상공인육성:2100:GENERAL_ACCOUNT,102,산업·중소기업및에너지,중소기업및소상공인육성,2100,2023,GENERAL_ACCOUNT,중소기업기술개발지원,PERFORMANCE_BELOW_TARGET;BUDGET_PERFORMANCE_MISMATCH,False,True,WITHIN_MINISTRY,True,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2023:102:110:2100:2134:303,110,일반회계,2134,기술개발지원(R&D),303,중소기업상용화기술개발(R&D),252870000000,252870000000,252870000000,0,0,0,1.0,0.17073628546118444,0.0,3.0,NONE,CONTINUING,,CLEAR,HIGH,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2023.csv
102:2023:산업·중소기업및에너지:중소기업및소상공인육성:2100:GENERAL_ACCOUNT,102,산업·중소기업및에너지,중소기업및소상공인육성,2100,2023,GENERAL_ACCOUNT,중소기업기술개발지원,PERFORMANCE_BELOW_TARGET;BUDGET_PERFORMANCE_MISMATCH,False,True,WITHIN_MINISTRY,True,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2023:102:110:2100:2111:303,110,일반회계,2111,중소기업경쟁력강화,303,ICT융합스마트공장보급확산,167091000000,167091000000,167091000000,0,0,0,1.0,0.11281882656699004,0.0,4.0,NONE,CONTINUING,,CLEAR,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2023.csv
