source_indicator_id,ministry_code,ministry_name,fiscal_year,strategic_goal_number,program_goal_number,source_program_code,performance_program_name,manual_indicator_name_plan,manual_indicator_name_report,manual_indicator_unit,manual_indicator_direction_raw,manual_planned_target_raw,manual_actual_value_raw,manual_official_achievement_rate_raw,pdf_plan_program_name,pdf_plan_indicator_name,pdf_plan_unit,pdf_plan_direction_raw,pdf_plan_target_raw,documented_change_target_before_raw,documented_change_target_after_raw,documented_change_reason_raw,documented_change_source_file,documented_change_split_pdf_page,documented_change_source_pdf_page,documented_change_printed_page,documented_change_ocr_conflict,documented_change_report_conflict,pdf_report_program_name,pdf_report_indicator_name,pdf_report_unit,pdf_report_target_raw,pdf_report_actual_raw,pdf_report_official_achievement_rate_raw,planned_target_numeric_manual,planned_target_numeric_pdf,report_target_numeric_pdf,actual_value_numeric_manual,actual_value_numeric_pdf,official_achievement_rate_numeric_manual,official_achievement_rate_numeric_pdf,computed_achievement_rate,plan_target_change_abs,plan_target_change_pct,report_target_change_abs,report_target_change_pct,report_actual_change_abs,report_actual_change_pct,report_achievement_rate_change_abs_pp,plan_vs_report_target_change_abs,plan_vs_report_target_change_pct,plan_name_match_status,plan_target_match_status,report_name_match_status,report_target_match_status,report_actual_match_status,report_achievement_rate_match_status,page_evidence_status,ocr_status,overall_reconciliation_status,review_reason,review_instruction,reviewer,review_status,review_note,review_confirmed_at,plan_source_file,plan_split_pdf_page,plan_source_pdf_page,plan_printed_page,plan_source_text,report_source_file,report_split_pdf_page,report_source_pdf_page,report_printed_page,report_source_text,source_trace
MOEL-2022-II2-02,019,고용노동부,2022,Ⅱ,Ⅱ-2,,고용안전망확충,국민취업지원제도 참여자 수,국민취업지원제도 참여자 수,명,,480000,207258,44.1,,국민취업지원제도 참여자 수,,,"470,000",480000,"470,000","코로나19 긴급 고용안정지원금으로 예산증액(8,000억원)되었으나, 이는 코로나19 장기화에 따른 고용상황 악화에 대응하여 고용보험 사각지대의 특고·프리랜서 등에 대한 긴급지원으로 본 지표와는",2022년도 성과보고서_고용노동부-174-222.pdf,40,213,,False,False,,국민취업지원제도 참여자 수,,"470,000","207,258",44.1,480000.0,470000.0,470000.0,207258.0,207258.0,44.1,44.1,,-10000.0,-2.083333333333333,-10000.0,-2.083333333333333,0.0,0.0,0.0,0.0,0.0,MATCH_AFTER_CHANGE,VALUE_MISMATCH,EXACT_MATCH,MATCH_AFTER_CHANGE,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,OCR_REQUIRED,OCR_REQUIRED,PLAN_TARGET_FROM_CHANGE_TABLE_ONLY;TARGET_CHANGE_REASON_DOCUMENTED_IN_별첨6;REPORT_TARGET_CHANGE_CONFIRMED_BY_별첨6,[계획서] 2022년도 성과계획서_고용노동부-201-249.pdf ?쪽(원본 ?쪽) / [보고서] 2022년도 성과보고서_고용노동부.pdf 90쪽(원본 90쪽) / [별첨6 변경표] 2022년도 성과보고서_고용노동부-174-222.pdf 40쪽(원본 213쪽),,,,,2022년도 성과계획서_고용노동부-201-249.pdf,,,,,2022년도 성과보고서_고용노동부.pdf,90,90,,"국민취업지원제도 
참여자 수
(명)
ㅇ 측정산식 : ‘22년 1월~12월 
국민취업지원제도 Ⅰ유형 총 
수혜자 수 
목표
신규
신규
376,000
470,000
실적
신규
신규
324,427
207,258
달성률(%)
-
-
86.3
44.1",plan:별첨6만;plan_method:TEXT;report_method:FULL_TEXT
MOEL-2022-II2-03,019,고용노동부,2022,Ⅱ,Ⅱ-2,,고용안전망확충,,국민취업지원제도 취업률,%,,56,53.4,95.4,,국민취업지원제도 취업률,,,56,0.2,56,"코로나19 긴급 고용안정지원금으로 예산증액(8,000억원)되었으나, 이는 코로나19 장기화에 따른 고용상황 악화에 대응하여 고용보험 사각지대의 특고·프리랜서 등에 대한 긴급지원으로 본 지표와는",2022년도 성과보고서_고용노동부-174-222.pdf,40,213,,False,False,,국민취업지원제도 취업률,,56,(53.4),95.4,56.0,56.0,56.0,53.4,53.4,95.4,95.4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MATCH_AFTER_CHANGE,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,OCR_REQUIRED,OCR_REQUIRED,PLAN_TARGET_FROM_CHANGE_TABLE_ONLY;TARGET_CHANGE_REASON_DOCUMENTED_IN_별첨6;PLAN_REPORT_NAME_CHANGE_DOCUMENTED_IN_별첨6,[계획서] 2022년도 성과계획서_고용노동부-201-249.pdf ?쪽(원본 ?쪽) / [별첨6 변경표] 2022년도 성과보고서_고용노동부-174-222.pdf 40쪽(원본 213쪽),,,,,2022년도 성과계획서_고용노동부-201-249.pdf,,,,,2022년도 성과보고서_고용노동부.pdf,90,90,,"국민취업지원제도 
취업률
(%)
ㅇ 국민취업지원제도 ‘22년 
Ⅰ·Ⅱ유형 취업자 수 ÷ ’22년 
종료자 수(이월자 포함)
목표
신규
신규
신규
56
실적
신규
신규
신규
(53.4)
달성률(%)
-
-
-
95.4",plan:별첨6만;plan_method:TEXT;report_method:FULL_TEXT
MOEL-2022-III1-01,019,고용노동부,2022,Ⅲ,Ⅲ-1,,노사정책,경사노위 내 의제·업종별 노사정 합의율,경사노위 내 의제·업종별 노사정 합의율,%,,30,40,133.3,,경사노위 내 의제·업종별 노사정 합의율,,,30.0,30.0,30.0,예산 변경,2022년도 성과보고서_고용노동부-174-222.pdf,40,213,,False,False,,경사노위 내 의제·업종별 노사정 합의율,,30.0,40.0,133.3,30.0,30.0,30.0,40.0,40.0,133.3,133.3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MATCH_AFTER_CHANGE,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,OCR_REQUIRED,OCR_REQUIRED,PLAN_TARGET_FROM_CHANGE_TABLE_ONLY;TARGET_CHANGE_REASON_DOCUMENTED_IN_별첨6,[계획서] 2022년도 성과계획서_고용노동부-201-249.pdf ?쪽(원본 ?쪽) / [별첨6 변경표] 2022년도 성과보고서_고용노동부-174-222.pdf 40쪽(원본 213쪽),,,,,2022년도 성과계획서_고용노동부-201-249.pdf,,,,,2022년도 성과보고서_고용노동부.pdf,102,102,,"ㅇ 측정산식 : 경사노위 내 의제·업
종별 노사정 합의율 
   ▪ 측정방법
    - 
측정대상기간 
: 
’22.1.1 
~ 
’22.12.31   
    - 
실적치 
집계 
완료 
시점 
: 
’23.1월말 예정
    - 측정수행기관 : 고용노동부
    - 측정대상 표본수 및 선정방법
  : ‘22년 경사노위 내 운영 중인 의
제·업종별 위원회
목표
신규
신규
신규
30.0
실적
신규
신규
신규
40.0
달성률(%)
-
-
-
133.3",plan:별첨6만;plan_method:TEXT;report_method:FULL_TEXT
MOEL-2022-III1-02,019,고용노동부,2022,Ⅲ,Ⅲ-1,,노사정책,지역노사민정 사회적 대화 추진율,지역노사민정 사회적 대화 추진율,%,,78.1,81,103.7,,지역노사민정 사회적 대화 추진율,,,78.1,78.1,78.1,예산 변경,2022년도 성과보고서_고용노동부-174-222.pdf,40,213,,False,False,,지역노사민정 사회적 대화 추진율,,78.1,81,103.7,78.1,78.1,78.1,81.0,81.0,103.7,103.7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MATCH_AFTER_CHANGE,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,OCR_REQUIRED,OCR_REQUIRED,PLAN_TARGET_FROM_CHANGE_TABLE_ONLY;TARGET_CHANGE_REASON_DOCUMENTED_IN_별첨6,[계획서] 2022년도 성과계획서_고용노동부-201-249.pdf ?쪽(원본 ?쪽) / [별첨6 변경표] 2022년도 성과보고서_고용노동부-174-222.pdf 40쪽(원본 213쪽),,,,,2022년도 성과계획서_고용노동부-201-249.pdf,,,,,2022년도 성과보고서_고용노동부.pdf,102,102,,"사회적 대화 
추진율
(%)
ㅇ 측정산식 : 국고보조사업 수행 
자치단체의 사회적 합의 비율
   ▪ 측정방법
    - 
측정대상기간 
: 
’22.1.1 
~ 
’22.12.31   
    - 
실적치 
집계 
완료 
시점 
: 
’23.1월말 예정
    - 측정수행기관 : 고용노동부
    - 측정대상 표본수 및 선정방법
    :‘22년 지역노사민정협력활성화 
국고보조사업 수행 자치단체 전체 
대상
목표
신규
신규
신규
78.1
실적
신규
신규
신규
81
달성률(%)
-
-
-
103.7",plan:별첨6만;plan_method:TEXT;report_method:FULL_TEXT
MOEL-2022-III1-03,019,고용노동부,2022,Ⅲ,Ⅲ-1,,노사정책,일터혁신 지수,일터혁신 지수,점,,55.3,51.8,93.7,,일터혁신 지수,,,55.3,55.3,55.3,예산 변경,2022년도 성과보고서_고용노동부-174-222.pdf,41,214,,False,False,,일터혁신 지수,,55.3,51.8,93.7,55.3,55.3,55.3,51.8,51.8,93.7,93.7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MATCH_AFTER_CHANGE,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,OCR_REQUIRED,OCR_REQUIRED,PLAN_TARGET_FROM_CHANGE_TABLE_ONLY;TARGET_CHANGE_REASON_DOCUMENTED_IN_별첨6,[계획서] 2022년도 성과계획서_고용노동부-201-249.pdf ?쪽(원본 ?쪽) / [별첨6 변경표] 2022년도 성과보고서_고용노동부-174-222.pdf 41쪽(원본 214쪽),,,,,2022년도 성과계획서_고용노동부-201-249.pdf,,,,,2022년도 성과보고서_고용노동부.pdf,102,102,,"103.7
일터혁신 지수
(점)
ㅇ 측정산식 : 설문조사를 통해 관
련 항목을 접수로 하여 100점 만점
으로 환산
   ▪ 측정방법
    - 
측정대상기간 
: 
’22.4.1 
~ 
’22.12.31   
    - 
실적치 
집계 
완료 
시점 
: 
’22.12월말 예정
    - 측정수행기관 : 외부전문 연
구기관(매년초 공모로 선정)
    - 측정대상 표본수 및 선정방법
        : 
전국 
100인이상 
사업장 
목표
신규
신규
신규
55.3
실적
신규
신규
신규
51.8
달성률(%)
-
-
-
93.7",plan:별첨6만;plan_method:TEXT;report_method:FULL_TEXT
MOEL-2022-III2-01,019,고용노동부,2022,Ⅲ,Ⅲ-2,,고용평등증진,30~40대 여성고용률,30~40대 여성고용률,%,,63.5,64.5,101.6,,30~40대 여성고용률,,,63.5,63.5,63.5,예산 변경,2022년도 성과보고서_고용노동부-174-222.pdf,41,214,,False,False,,30~40대 여성고용률,,63.5,64.5,101.6,63.5,63.5,63.5,64.5,64.5,101.6,101.6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MATCH_AFTER_CHANGE,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,OCR_REQUIRED,OCR_REQUIRED,PLAN_TARGET_FROM_CHANGE_TABLE_ONLY;TARGET_CHANGE_REASON_DOCUMENTED_IN_별첨6,[계획서] 2022년도 성과계획서_고용노동부-201-249.pdf ?쪽(원본 ?쪽) / [별첨6 변경표] 2022년도 성과보고서_고용노동부-174-222.pdf 41쪽(원본 214쪽),,,,,2022년도 성과계획서_고용노동부-201-249.pdf,,,,,2022년도 성과보고서_고용노동부.pdf,123,123,,"30~40대 
여성고용률
(%)
30∼40대 여성취업자 수/30∼40대 여성 
생산인구 X 100
목표
신규
신규
신규
63.5
실적
신규
신규
62.8
64.5
달성률(%)
-
-
-
101.6",plan:별첨6만;plan_method:TEXT;report_method:FULL_TEXT
MOEL-2022-III2-02,019,고용노동부,2022,Ⅲ,Ⅲ-2,,고용평등증진,육아휴직종료 1년 후 고용유지율,육아휴직종료 1년 후 고용유지율,%,,80,78.6,98.3,,육아휴직종료 1년 후 고용유지율,,,80.0,80.0,80.0,예산 변경,2022년도 성과보고서_고용노동부-174-222.pdf,41,214,,False,False,,육아휴직종료 1년 후 고용유지율,,80.0,78.6,98.3,80.0,80.0,80.0,78.6,78.6,98.3,98.3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MATCH_AFTER_CHANGE,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,OCR_REQUIRED,OCR_REQUIRED,PLAN_TARGET_FROM_CHANGE_TABLE_ONLY;TARGET_CHANGE_REASON_DOCUMENTED_IN_별첨6,[계획서] 2022년도 성과계획서_고용노동부-201-249.pdf ?쪽(원본 ?쪽) / [별첨6 변경표] 2022년도 성과보고서_고용노동부-174-222.pdf 41쪽(원본 214쪽),,,,,2022년도 성과계획서_고용노동부-201-249.pdf,,,,,2022년도 성과보고서_고용노동부.pdf,123,123,,"육아휴직종료 1년 
후 고용유지율
(%)
휴가종료일 기준 12개월 이상 고용
유지자/전년도 
육아휴직종료자) 
× 
100
목표
신규
신규
신규
80.0
실적
신규
신규
79.7
78.6
달성률(%)
-
-
-
98.3",plan:별첨6만;plan_method:TEXT;report_method:FULL_TEXT
MOEL-2022-III2-03,019,고용노동부,2022,Ⅲ,Ⅲ-2,,고용평등증진,장년고용률,장년고용률,%,,66.1,68.1,102.6,,장년고용률,,,66.4,66.1,66.4,예산 변경,2022년도 성과보고서_고용노동부-174-222.pdf,41,214,,False,False,,장년고용률,,66.4,68.1,102.6,66.1,66.4,66.4,68.1,68.1,102.6,102.6,,0.30000000000001137,0.4538577912254333,0.30000000000001137,0.4538577912254333,0.0,0.0,0.0,0.0,0.0,MATCH_AFTER_CHANGE,VALUE_MISMATCH,EXACT_MATCH,MATCH_AFTER_CHANGE,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,OCR_REQUIRED,OCR_REQUIRED,PLAN_TARGET_FROM_CHANGE_TABLE_ONLY;TARGET_CHANGE_REASON_DOCUMENTED_IN_별첨6;REPORT_TARGET_CHANGE_CONFIRMED_BY_별첨6,[계획서] 2022년도 성과계획서_고용노동부-201-249.pdf ?쪽(원본 ?쪽) / [보고서] 2022년도 성과보고서_고용노동부.pdf 123쪽(원본 123쪽) / [별첨6 변경표] 2022년도 성과보고서_고용노동부-174-222.pdf 41쪽(원본 214쪽),,,,,2022년도 성과계획서_고용노동부-201-249.pdf,,,,,2022년도 성과보고서_고용노동부.pdf,123,123,,"101.6
장년고용률
(%)
(장년취업자수/ 
장년생산가능인구) 
X 
100
목표
66.4
67.2
67.05
66.4
실적
66.9
66.2
66.4
68.1
달성률(%)
100.8
98.5
99.0
102.6",plan:별첨6만;plan_method:TEXT;report_method:FULL_TEXT
MOEL-2022-III2-04,019,고용노동부,2022,Ⅲ,Ⅲ-2,,고용평등증진,육아휴직 근로자수,육아휴직 근로자수,명,,120812,131087,115.6,,육아휴직 근로자수,,,113429,120812,113429,"21년 실적치 저조에 따라 성과지표를 조정 2,374,318 2,374,299 30~40대 여성고용률 0.3 30~40대 여성고용률 0.3 63.5 63.5",2022년도 성과보고서_고용노동부-174-222.pdf,41,214,,False,False,,육아휴직 근로자수,,113429,131087,115.6,120812.0,113429.0,113429.0,131087.0,131087.0,115.6,115.6,,-7383.0,-6.11114789921531,-7383.0,-6.11114789921531,0.0,0.0,0.0,0.0,0.0,MATCH_AFTER_CHANGE,VALUE_MISMATCH,EXACT_MATCH,MATCH_AFTER_CHANGE,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,OCR_REQUIRED,OCR_REQUIRED,PLAN_TARGET_FROM_CHANGE_TABLE_ONLY;TARGET_CHANGE_REASON_DOCUMENTED_IN_별첨6;REPORT_TARGET_CHANGE_CONFIRMED_BY_별첨6,[계획서] 2022년도 성과계획서_고용노동부-201-249.pdf ?쪽(원본 ?쪽) / [보고서] 2022년도 성과보고서_고용노동부.pdf 123쪽(원본 123쪽) / [별첨6 변경표] 2022년도 성과보고서_고용노동부-174-222.pdf 41쪽(원본 214쪽),,,,,2022년도 성과계획서_고용노동부-201-249.pdf,,,,,2022년도 성과보고서_고용노동부.pdf,123,123,,"육아휴직 
근로자수
(명)
육아휴직급여 수급자수
목표
신규
신규
116426
113429
실적
신규
신규
110555
131087
달성률(%)
-
-
95.0
115.6",plan:별첨6만;plan_method:TEXT;report_method:FULL_TEXT
MOEL-2022-III3-01,019,고용노동부,2022,Ⅲ,Ⅲ-3,,고용평등증진,신고사건 기한내 처리율,신고사건 기한내 처리율,%,,85.8,89.6,104.4,,신고사건 기한내 처리율,,,85.8,85.8,85.8,예산변경,2022년도 성과보고서_고용노동부-174-222.pdf,41,214,,False,False,,신고사건 기한내 처리율,,85.8,89.6,104.4,85.8,85.8,85.8,89.6,89.6,104.4,104.4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MATCH_AFTER_CHANGE,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,OCR_REQUIRED,OCR_REQUIRED,PLAN_TARGET_FROM_CHANGE_TABLE_ONLY;TARGET_CHANGE_REASON_DOCUMENTED_IN_별첨6,[계획서] 2022년도 성과계획서_고용노동부-201-249.pdf ?쪽(원본 ?쪽) / [별첨6 변경표] 2022년도 성과보고서_고용노동부-174-222.pdf 41쪽(원본 214쪽),,,,,2022년도 성과계획서_고용노동부-201-249.pdf,,,,,2022년도 성과보고서_고용노동부.pdf,134,134,,"신고사건 기한내 
처리율
(%)
ㅇ 측정산식:신고사건 기한 내 처리
건수/신고사건 총 처리 건수*100
   ▪ 측정방법
    - 측정대상기간 : ’22.1.1 ~ 
’22.12.31   
    - 
실적치 
집계 
완료 
시점 
: 
’23.1월 말 예정
    - 측정수행기관 : 고용노동부
    - 측정대상 표본수 및 선정방
법 : 해당없음
목표
85.5
85.5
85.6
85.8
실적
85.6
88.1
89.1
89.6
달성률(%)
100.1
103.0
104.1
104.4",plan:별첨6만;plan_method:TEXT;report_method:FULL_TEXT
MOEL-2022-III3-02,019,고용노동부,2022,Ⅲ,Ⅲ-3,,근로조건보호 및 복지증진,융자지원율,융자지원율,%,,96.3,96.3,103.5,,융자지원율,,,93.0,96.3,93.0,’21년 실적치 확정(85.1%)에 따라 목표치 설정,2022년도 성과보고서_고용노동부-174-222.pdf,41,214,,False,False,,융자지원율,,93.0,96.3,103.5,96.3,93.0,93.0,96.3,96.3,103.5,103.5,,-3.299999999999997,-3.426791277258564,-3.299999999999997,-3.426791277258564,0.0,0.0,0.0,0.0,0.0,MATCH_AFTER_CHANGE,VALUE_MISMATCH,EXACT_MATCH,MATCH_AFTER_CHANGE,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,OCR_REQUIRED,OCR_REQUIRED,PLAN_TARGET_FROM_CHANGE_TABLE_ONLY;TARGET_CHANGE_REASON_DOCUMENTED_IN_별첨6;REPORT_TARGET_CHANGE_CONFIRMED_BY_별첨6,[계획서] 2022년도 성과계획서_고용노동부-201-249.pdf ?쪽(원본 ?쪽) / [보고서] 2022년도 성과보고서_고용노동부.pdf 135쪽(원본 135쪽) / [별첨6 변경표] 2022년도 성과보고서_고용노동부-174-222.pdf 41쪽(원본 214쪽),,,,,2022년도 성과계획서_고용노동부-201-249.pdf,,,,,2022년도 성과보고서_고용노동부.pdf,135,135,,"     - 품질확인: 전산시스템 자동 집계(매월말 누적 집계)
융자지원율
(%)
  ㅇ 측정산식 : 생활안정자금 융
자실행액 / 생활안정자금 융
자예산
   ▪ 측정방법
      - 측정대상기간 : ’22.1.1 ∼ 
’22.12.31.   
      - 실적치 집계 완료 시점 : 
’23. 1. 2.
      - 측정수행기관 : 근로복지공단
      - 측정대상 표본수 및 선정
방법 : 전수조사
목표
신규
신규
신규
93.0
실적
신규
신규
신규
96.3
달성률(%)
-
-
-
103.5",plan:별첨6만;plan_method:TEXT;report_method:FULL_TEXT
MOEL-2022-III3-03,019,고용노동부,2022,Ⅲ,Ⅲ-3,,근로조건보호 및 복지증진,임금체불 피해근로자 권리구제율,임금체불 피해근로자 권리구제율,%,,0.751,81.9,109.1,,임금체불 피해근로자 권리구제율,,,75.1,0.751,75.1,백분율 환산 표기값 변경 기재,2022년도 성과보고서_고용노동부-174-222.pdf,41,214,,False,False,,임금체불 피해근로자 권리구제율,,75.1,81.9,109.1,0.751,75.1,75.1,81.9,81.9,109.1,109.1,,74.34899999999999,9899.999999999998,74.34899999999999,9899.999999999998,0.0,0.0,0.0,0.0,0.0,MATCH_AFTER_CHANGE,VALUE_MISMATCH,EXACT_MATCH,MATCH_AFTER_CHANGE,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,OCR_REQUIRED,OCR_REQUIRED,PLAN_TARGET_FROM_CHANGE_TABLE_ONLY;TARGET_CHANGE_REASON_DOCUMENTED_IN_별첨6;REPORT_TARGET_CHANGE_CONFIRMED_BY_별첨6,[계획서] 2022년도 성과계획서_고용노동부-201-249.pdf ?쪽(원본 ?쪽) / [보고서] 2022년도 성과보고서_고용노동부.pdf 134쪽(원본 134쪽) / [별첨6 변경표] 2022년도 성과보고서_고용노동부-174-222.pdf 41쪽(원본 214쪽),,,,,2022년도 성과계획서_고용노동부-201-249.pdf,,,,,2022년도 성과보고서_고용노동부.pdf,134,134,,"피해근로자 
권리구제율
(%)
ㅇ측정산식:(지도해결근로자수+체당
금지급근로자수+체불사업주융자
지원근로자수)/체불근로자수
▪ 측정방법
- 측정대상기간: '22.1.1.-'22.12.31
- 실적치 집계 완료 시점: '23.1월 
말(예정)
 - 측정수행기관: 고용노동부
- 측정대상 표본수 및 선정방법: 
해당없음
목표
신규
신규
신규
75.1
실적
신규
신규
신규
81.9
달성률(%)
-
-
-
109.1",plan:별첨6만;plan_method:TEXT;report_method:FULL_TEXT
MOEL-2022-IV1-01,019,고용노동부,2022,Ⅳ,Ⅳ-1,,산재보험,산재노동자 직업복귀율,산재노동자 직업복귀율,%,,68.4,69.2,100.6,,산재노동자 직업복귀율,,,68.8,68.4,68.8,`21년도 실적치 잠정확정(67.3%)에 따라 `22년 목표치 변경,2022년도 성과보고서_고용노동부-174-222.pdf,42,215,,False,False,,산재노동자 직업복귀율,,68.8,69.2,100.6,68.4,68.8,68.8,69.2,69.2,100.6,100.6,,0.3999999999999915,0.5847953216374144,0.3999999999999915,0.5847953216374144,0.0,0.0,0.0,0.0,0.0,MATCH_AFTER_CHANGE,VALUE_MISMATCH,EXACT_MATCH,MATCH_AFTER_CHANGE,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,OCR_REQUIRED,OCR_REQUIRED,PLAN_TARGET_FROM_CHANGE_TABLE_ONLY;TARGET_CHANGE_REASON_DOCUMENTED_IN_별첨6;REPORT_TARGET_CHANGE_CONFIRMED_BY_별첨6,[계획서] 2022년도 성과계획서_고용노동부-201-249.pdf ?쪽(원본 ?쪽) / [보고서] 2022년도 성과보고서_고용노동부.pdf 147쪽(원본 147쪽) / [별첨6 변경표] 2022년도 성과보고서_고용노동부-174-222.pdf 42쪽(원본 215쪽),,,,,2022년도 성과계획서_고용노동부-201-249.pdf,,,,,2022년도 성과보고서_고용노동부.pdf,147,147,,"산재노동자 
직업복귀율
(%)
(직장복귀자수 / 
산재요양종결자수) 
× 100
목표
신규
신규
67.0
68.8
실적
65.8
66.3
67.3
69.2
달성률(%)
-
-
100.5
100.6",plan:별첨6만;plan_method:TEXT;report_method:FULL_TEXT
MOEL-2022-IV1-02,019,고용노동부,2022,Ⅳ,Ⅳ-1,,산재보험,산재보험 신속성,산재보험 신속성,일,하향,96.74,121.3,81.2,,산재보험 신속성,,,102.1,96.74,102.1,"국회단계에서 예산규모는 증가하였으나, 앞으로 재해조사 인력 확충 등이 뒷받침되지 않는 한 본 성과지표 목표수준은 관리되기가 곤란하므로 목표치 하향",2022년도 성과보고서_고용노동부-174-222.pdf,42,215,,False,False,,산재보험 신속성,,102.1,121.3,81.2,96.74,102.1,102.1,121.3,121.3,81.2,81.2,84.1714756801319,5.359999999999999,5.540624353938392,5.359999999999999,5.540624353938392,0.0,0.0,0.0,0.0,0.0,MATCH_AFTER_CHANGE,VALUE_MISMATCH,EXACT_MATCH,MATCH_AFTER_CHANGE,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,OCR_REQUIRED,OCR_REQUIRED,PLAN_TARGET_FROM_CHANGE_TABLE_ONLY;TARGET_CHANGE_REASON_DOCUMENTED_IN_별첨6;REPORT_TARGET_CHANGE_CONFIRMED_BY_별첨6,[계획서] 2022년도 성과계획서_고용노동부-201-249.pdf ?쪽(원본 ?쪽) / [보고서] 2022년도 성과보고서_고용노동부.pdf 147쪽(원본 147쪽) / [별첨6 변경표] 2022년도 성과보고서_고용노동부-174-222.pdf 42쪽(원본 215쪽),,,,,2022년도 성과계획서_고용노동부-201-249.pdf,,,,,2022년도 성과보고서_고용노동부.pdf,147,147,,"100.6
산재보험 신속성
(일)(하향지표)
산재신청서 처리 일수의 합 
/ 산재신청서 처리건수의 합
목표
신규
신규
신규
102.1
실적
99.15
99.22
111.02
121.3
달성률(%)
-
-
-
81.2",plan:별첨6만;plan_method:TEXT;report_method:FULL_TEXT
MOEL-2022-IV2-01,019,고용노동부,2022,Ⅳ,Ⅳ-2,,산업재해예방,중상해 사고 재해율,중상해 사고 재해율,%,하향,0.09,0.084,106.7,,중상해 사고 재해율,,,0.090,0.090,0.090,예산 변경,2022년도 성과보고서_고용노동부-174-222.pdf,42,215,,False,False,,중상해 사고 재해율,,신규,신규,-,0.09,0.09,,0.084,,106.7,,,0.0,0.0,,,,,,,,MATCH_AFTER_CHANGE,EXACT_MATCH,EXACT_MATCH,PDF_MISSING_MANUAL_PRESENT,PDF_MISSING_MANUAL_PRESENT,PDF_MISSING_MANUAL_PRESENT,EXACT_MATCH,OCR_REQUIRED,OCR_REQUIRED,PLAN_TARGET_FROM_CHANGE_TABLE_ONLY;TARGET_CHANGE_REASON_DOCUMENTED_IN_별첨6,[계획서] 2022년도 성과계획서_고용노동부-201-249.pdf ?쪽(원본 ?쪽) / [보고서] 2022년도 성과보고서_고용노동부.pdf 159쪽(원본 159쪽) / [별첨6 변경표] 2022년도 성과보고서_고용노동부-174-222.pdf 42쪽(원본 215쪽),,,,,2022년도 성과계획서_고용노동부-201-249.pdf,,,,,2022년도 성과보고서_고용노동부.pdf,159,159,,"(%)(하향지표)
 ㅇ 측정산식 : 중상해 사고재해율
(%)=A/B×100
   A : 휴업일수 90일 이상 사고부
상자수*(명)
      * 사고부상자수는 고용노동부
의 산업재해현황통계에 따른 당해연
도 전체 산업에서 발생한 업무상 
사고부상자수로 함
   B : 전체 근로자수*(명)
      * 
근로자수는 
고용노동부의 
산업재해현황통계에 따른 당해연도 
전체 산업의 근로자수 합계
목표
신규
신규
신규
0.090
실적
신규
신규
신규
0.084
달성률(%)
-
-
-",plan:별첨6만;plan_method:TEXT;report_method:FULL_TEXT
